bid,use1_gf,use2_gf,steps_lb,steps_ub,f0_tag,f0_cap,f0_elv,f0_scale,f1_tag,f1_cap,f1_elv,f1_scale,f2_tag,f2_cap,f2_elv,f2_scale,f5_tag,f5_cap,f5_elv,f5_scale
259000,resi,mf,0.5,2.6,IBI2020_mf_struc_resi-mf-std,103000.0,0.2,600.0,IBI2017_mf_cont_resi,1000000.0,0.2,600.0,IBI2020_cel_struc_bsmt,52000.0,-2.5,600.0,IBI2020_gen_struc_resi-mf-std,52000.0,0.2,600.0
260000,resi,mf,0.6,2.7,IBI2020_mf_struc_resi-mf-std,14000.0,0.2,530.0,IBI2017_mf_cont_resi,1000000.0,0.2,530.0,IBI2020_cel_struc_bsmt,10000.0,-2.5,530.0,IBI2020_gen_struc_resi-mf-std,7000.0,0.2,530.0
257000,resi,mf,0.6,2.7,IBI2020_mf_struc_resi-mf-std,28000.0,0.2,490.0,IBI2017_mf_cont_resi,1000000.0,0.2,490.0,IBI2020_cel_struc_bsmt,14000.0,-2.5,490.0,IBI2020_gen_struc_resi-mf-std,14000.0,0.2,490.0
258000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-std,368000.0,0.3,290.0,IBI2017_mf_cont_resi,1000000.0,0.3,290.0,IBI2020_cel_struc_bsmt,184000.0,-2.4,290.0,IBI2020_gen_struc_resi-sfd-std,184000.0,0.3,290.0
255000,resi,mf,0.7,2.8,IBI2020_mf_struc_resi-mf-std,101000.0,0.3,380.0,IBI2017_mf_cont_resi,1000000.0,0.3,380.0,IBI2020_cel_struc_bsmt,51000.0,-2.4,380.0,IBI2020_gen_struc_resi-mf-std,51000.0,0.3,380.0
256000,resi,mf,-3.0,-1.0,IBI2020_mf_struc_resi-mf-std,10000.0,-0.3,570.0,IBI2017_mf_cont_resi,1000000.0,-0.3,570.0,IBI2020_cel_struc_bsmt,10000.0,-3.0,570.0,IBI2020_gen_struc_resi-mf-std,2000.0,-0.3,570.0
253000,resi,mf,0.6,2.8,IBI2020_mf_struc_resi-mf-std,2468000.0,0.3,440.0,IBI2017_mf_cont_resi,1000000.0,0.3,440.0,IBI2020_cel_struc_bsmt,1234000.0,-2.4,440.0,IBI2020_gen_struc_resi-mf-std,1234000.0,0.3,440.0
254000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-std,283000.0,0.3,280.0,IBI2017_mf_cont_resi,1000000.0,0.3,280.0,IBI2020_cel_struc_crwl,142000.0,-2.4,280.0,IBI2020_gen_struc_resi-sfd-std,142000.0,0.3,280.0
251000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,110000.0,0.0,230.0,IBI2017_mf_cont_resi,1000000.0,0.0,230.0,IBI2020_cel_struc_bsmt,55000.0,-2.7,230.0,IBI2020_gen_struc_resi-sfd-std,55000.0,0.0,230.0
252000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-std,133000.0,0.3,270.0,IBI2017_mf_cont_resi,1000000.0,0.3,270.0,IBI2020_cel_struc_crwl,66000.0,-2.4,270.0,IBI2020_gen_struc_resi-sfd-std,66000.0,0.3,270.0
249000,resi,sfd,1.0,3.1,IBI2020_mf_struc_resi-sfd-std,46000.0,0.3,170.0,IBI2017_mf_cont_resi,1000000.0,0.3,170.0,IBI2020_cel_struc_crwl,23000.0,-2.4,170.0,IBI2020_gen_struc_resi-sfd-std,23000.0,0.3,170.0
250000,resi,sfd,1.0,3.0,IBI2020_mf_struc_resi-sfd-std,117000.0,0.3,240.0,IBI2017_mf_cont_resi,1000000.0,0.3,240.0,IBI2020_cel_struc_bsmt,59000.0,-2.4,240.0,IBI2020_gen_struc_resi-sfd-std,59000.0,0.3,240.0
243000,resi,sfd,3.0,6.0,IBI2020_mf_struc_resi-sfd-std,33000.0,0.7,80.0,IBI2017_mf_cont_resi,1000000.0,0.7,80.0,IBI2020_cel_struc_bsmt,16000.0,-2.0,80.0,IBI2020_gen_struc_resi-sfd-std,16000.0,0.7,80.0
211000,resi,sfd,3.0,6.0,IBI2020_mf_struc_resi-sfd-std,257000.0,0.7,270.0,IBI2017_mf_cont_resi,1000000.0,0.7,270.0,IBI2020_cel_struc_crwl,128000.0,-2.0,270.0,IBI2020_gen_struc_resi-sfd-std,128000.0,0.7,270.0
210000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,177000.0,0.0,210.0,IBI2017_mf_cont_resi,1000000.0,0.0,210.0,IBI2020_cel_struc_crwl,88000.0,-2.7,210.0,IBI2020_gen_struc_resi-sfd-std,88000.0,0.0,210.0
207000,resi,mh,1.7,4.1,IBI2017_mh_struc,37000.0,0.4,70.0,IBI2017_mf_cont_resi,1000000.0,0.4,70.0,,,,,,,,
208000,resi,sfd,1.0,3.0,IBI2020_mf_struc_resi-sfd-std,168000.0,0.3,180.0,IBI2017_mf_cont_resi,1000000.0,0.3,180.0,IBI2020_cel_struc_crwl,84000.0,-2.4,180.0,IBI2020_gen_struc_resi-sfd-std,84000.0,0.3,180.0
205000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-hi,625000.0,0.3,270.0,IBI2017_mf_cont_resi,1000000.0,0.3,270.0,IBI2020_cel_struc_bsmt,312000.0,-2.4,270.0,IBI2020_gen_struc_resi-sfd-hi,312000.0,0.3,270.0
203000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,583000.0,0.0,330.0,IBI2017_mf_cont_resi,1000000.0,0.0,330.0,IBI2020_cel_struc_bsmt,292000.0,-2.7,330.0,IBI2020_gen_struc_resi-sfd-std,292000.0,0.0,330.0
204000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-std,459000.0,0.3,250.0,IBI2017_mf_cont_resi,1000000.0,0.3,250.0,IBI2020_cel_struc_bsmt,230000.0,-2.4,250.0,IBI2020_gen_struc_resi-sfd-std,230000.0,0.3,250.0
200000,resi,sfd,1.0,3.0,IBI2020_mf_struc_resi-sfd-std,308000.0,0.3,210.0,IBI2017_mf_cont_resi,1000000.0,0.3,210.0,IBI2020_cel_struc_bsmt,154000.0,-2.4,210.0,IBI2020_gen_struc_resi-sfd-std,154000.0,0.3,210.0
225000,resi,sfd,1.0,2.0,IBI2020_mf_struc_resi-sfd-std,230000.0,0.2,420.0,IBI2017_mf_cont_resi,1000000.0,0.2,420.0,IBI2020_cel_struc_crwl,115000.0,-2.5,420.0,IBI2020_gen_struc_resi-sfd-std,115000.0,0.2,420.0
226000,resi,sfd,7.0,10.0,IBI2020_mf_struc_resi-sfd-std,333000.0,1.3,230.0,IBI2017_mf_cont_resi,1000000.0,1.3,230.0,IBI2020_cel_struc_bsmt,166000.0,-1.4,230.0,IBI2020_gen_struc_resi-sfd-std,166000.0,1.3,230.0
207003,resi,mh,1.7,4.1,IBI2017_mh_struc,37000.0,0.4,80.0,IBI2017_mf_cont_resi,1000000.0,0.4,80.0,,,,,,,,
221000,nrp,comy,0.0,2.1,IBI2020_mf_struc_nrp,67000.0,0.2,130.0,okNRP_mf_cont_nrp-6x,1000000.0,0.2,130.0,IBI2020_cel_struc_bsmt,33000.0,-2.5,130.0,,,,
220000,resi,sfd,1.0,3.1,IBI2020_mf_struc_resi-sfd-std,203000.0,0.3,150.0,IBI2017_mf_cont_resi,1000000.0,0.3,150.0,IBI2020_cel_struc_crwl,102000.0,-2.4,150.0,IBI2020_gen_struc_resi-sfd-std,102000.0,0.3,150.0
207001,resi,mh,1.7,4.1,IBI2017_mh_struc,37000.0,0.4,80.0,IBI2017_mf_cont_resi,1000000.0,0.4,80.0,,,,,,,,
207002,resi,mh,1.7,4.1,IBI2017_mh_struc,37000.0,0.4,60.0,IBI2017_mf_cont_resi,1000000.0,0.4,60.0,,,,,,,,
218000,nrp,office,-0.8,1.1,IBI2020_mf_struc_nrp-office-s0,35000.0,0.0,580.0,okNRP_mf_cont_nrp-office,1000000.0,0.0,580.0,IBI2020_cel_struc_bsmt,17000.0,-2.7,580.0,IBI2020_gen_struc_nrp-office-3,17000.0,0.0,580.0
215000,resi,sfd,1.0,3.0,IBI2020_mf_struc_resi-sfd-std,293000.0,0.3,220.0,IBI2017_mf_cont_resi,1000000.0,0.3,220.0,IBI2020_cel_struc_bsmt,146000.0,-2.4,220.0,IBI2020_gen_struc_resi-sfd-std,146000.0,0.3,220.0
213000,resi,sfd,0.7,2.7,IBI2020_mf_struc_resi-sfd-std,685000.0,0.3,590.0,IBI2017_mf_cont_resi,1000000.0,0.3,590.0,IBI2020_cel_struc_crwl,342000.0,-2.4,590.0,IBI2020_gen_struc_resi-sfd-std,342000.0,0.3,590.0
214000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,685000.0,0.0,620.0,IBI2017_mf_cont_resi,1000000.0,0.0,620.0,IBI2020_cel_struc_crwl,342000.0,-2.7,620.0,IBI2020_gen_struc_resi-sfd-std,342000.0,0.0,620.0
177000,resi,sfd,1.0,3.1,IBI2020_mf_struc_resi-sfd-std,215000.0,0.3,170.0,IBI2017_mf_cont_resi,1000000.0,0.3,170.0,IBI2020_cel_struc_crwl,108000.0,-2.4,170.0,IBI2020_gen_struc_resi-sfd-std,108000.0,0.3,170.0
173000,resi,sfd,1.0,3.1,IBI2020_mf_struc_resi-sfd-std,277000.0,0.3,160.0,IBI2017_mf_cont_resi,1000000.0,0.3,160.0,IBI2020_cel_struc_bsmt,138000.0,-2.4,160.0,IBI2020_gen_struc_resi-sfd-std,138000.0,0.3,160.0
174000,resi,sfd,1.0,3.0,IBI2020_mf_struc_resi-sfd-std,126000.0,0.3,170.0,IBI2017_mf_cont_resi,1000000.0,0.3,170.0,IBI2020_cel_struc_crwl,63000.0,-2.4,170.0,IBI2020_gen_struc_resi-sfd-std,63000.0,0.3,170.0
195000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-std,321000.0,0.3,230.0,IBI2017_mf_cont_resi,1000000.0,0.3,230.0,IBI2020_cel_struc_bsmt,160000.0,-2.4,230.0,IBI2020_gen_struc_resi-sfd-std,160000.0,0.3,230.0
196000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-std,358000.0,0.3,270.0,IBI2017_mf_cont_resi,1000000.0,0.3,270.0,,,,,IBI2020_gen_struc_resi-sfd-std,179000.0,0.3,270.0
193000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,284000.0,0.0,160.0,IBI2017_mf_cont_resi,1000000.0,0.0,160.0,IBI2020_cel_struc_bsmt,142000.0,-2.7,160.0,IBI2020_gen_struc_resi-sfd-std,142000.0,0.0,160.0
194000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,475000.0,0.0,290.0,IBI2017_mf_cont_resi,1000000.0,0.0,290.0,IBI2020_cel_struc_bsmt,238000.0,-2.7,290.0,IBI2020_gen_struc_resi-sfd-std,238000.0,0.0,290.0
191000,resi,mf,0.5,2.6,IBI2020_mf_struc_resi-mf-std,82000.0,0.2,640.0,IBI2017_mf_cont_resi,1000000.0,0.2,640.0,IBI2020_cel_struc_bsmt,41000.0,-2.5,640.0,IBI2020_gen_struc_resi-mf-std,41000.0,0.2,640.0
192000,resi,sfd,1.0,3.0,IBI2020_mf_struc_resi-sfd-std,288000.0,0.3,160.0,IBI2017_mf_cont_resi,1000000.0,0.3,160.0,IBI2020_cel_struc_bsmt,144000.0,-2.4,160.0,IBI2020_gen_struc_resi-sfd-std,144000.0,0.3,160.0
189000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-std,334000.0,0.3,250.0,IBI2017_mf_cont_resi,1000000.0,0.3,250.0,IBI2020_cel_struc_crwl,167000.0,-2.4,250.0,IBI2020_gen_struc_resi-sfd-std,167000.0,0.3,250.0
190000,resi,sfd,1.0,3.0,IBI2020_mf_struc_resi-sfd-std,186000.0,0.3,210.0,IBI2017_mf_cont_resi,1000000.0,0.3,210.0,IBI2020_cel_struc_crwl,93000.0,-2.4,210.0,IBI2020_gen_struc_resi-sfd-std,93000.0,0.3,210.0
188000,resi,sfd,1.0,3.0,IBI2020_mf_struc_resi-sfd-std,301000.0,0.3,220.0,IBI2017_mf_cont_resi,1000000.0,0.3,220.0,IBI2020_cel_struc_bsmt,150000.0,-2.4,220.0,IBI2020_gen_struc_resi-sfd-std,150000.0,0.3,220.0
183000,resi,sfd,1.0,3.0,IBI2020_mf_struc_resi-sfd-std,243000.0,0.3,210.0,IBI2017_mf_cont_resi,1000000.0,0.3,210.0,IBI2020_cel_struc_crwl,122000.0,-2.4,210.0,IBI2020_gen_struc_resi-sfd-std,122000.0,0.3,210.0
181000,resi,sfd,0.9,2.9,IBI2020_mf_struc_resi-sfd-std,660000.0,0.3,370.0,IBI2017_mf_cont_resi,1000000.0,0.3,370.0,IBI2020_cel_struc_bsmt,330000.0,-2.4,370.0,IBI2020_gen_struc_resi-sfd-std,330000.0,0.3,370.0
182000,resi,sfd,1.0,3.0,IBI2020_mf_struc_resi-sfd-hi,391000.0,0.3,230.0,IBI2017_mf_cont_resi,1000000.0,0.3,230.0,IBI2020_cel_struc_crwl,196000.0,-2.4,230.0,IBI2020_gen_struc_resi-sfd-hi,196000.0,0.3,230.0
180000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-std,161000.0,0.3,250.0,IBI2017_mf_cont_resi,1000000.0,0.3,250.0,IBI2020_cel_struc_bsmt,80000.0,-2.4,250.0,IBI2020_gen_struc_resi-sfd-std,80000.0,0.3,250.0
144000,resi,sfd,1.0,3.0,IBI2020_mf_struc_resi-sfd-std,267000.0,0.3,190.0,IBI2017_mf_cont_resi,1000000.0,0.3,190.0,IBI2020_cel_struc_bsmt,134000.0,-2.4,190.0,IBI2020_gen_struc_resi-sfd-std,134000.0,0.3,190.0
136000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-hi,575000.0,0.3,270.0,IBI2017_mf_cont_resi,1000000.0,0.3,270.0,IBI2020_cel_struc_bsmt,288000.0,-2.4,270.0,IBI2020_gen_struc_resi-sfd-hi,288000.0,0.3,270.0
134000,resi,sfd,0.9,2.9,IBI2020_mf_struc_resi-sfd-std,396000.0,0.3,320.0,IBI2017_mf_cont_resi,1000000.0,0.3,320.0,IBI2020_cel_struc_crwl,198000.0,-2.4,320.0,IBI2020_gen_struc_resi-sfd-std,198000.0,0.3,320.0
131000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-std,262000.0,0.3,220.0,IBI2017_mf_cont_resi,1000000.0,0.3,220.0,IBI2020_cel_struc_crwl,131000.0,-2.4,220.0,IBI2020_gen_struc_resi-sfd-std,131000.0,0.3,220.0
129000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-hi,305000.0,0.3,200.0,IBI2017_mf_cont_resi,1000000.0,0.3,200.0,IBI2020_cel_struc_bsmt,152000.0,-2.4,200.0,IBI2020_gen_struc_resi-sfd-hi,152000.0,0.3,200.0
162000,resi,mf,0.8,2.9,IBI2020_mf_struc_resi-mf-std,57000.0,0.3,210.0,IBI2017_mf_cont_resi,1000000.0,0.3,210.0,IBI2020_cel_struc_bsmt,29000.0,-2.4,210.0,IBI2020_gen_struc_resi-mf-std,29000.0,0.3,210.0
159000,resi,sfd,1.0,3.0,IBI2020_mf_struc_resi-sfd-std,226000.0,0.3,210.0,IBI2017_mf_cont_resi,1000000.0,0.3,210.0,IBI2020_cel_struc_crwl,113000.0,-2.4,210.0,IBI2020_gen_struc_resi-sfd-std,113000.0,0.3,210.0
151000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,384000.0,0.0,840.0,IBI2017_mf_cont_resi,1000000.0,0.0,840.0,IBI2020_cel_struc_crwl,192000.0,-2.7,840.0,IBI2020_gen_struc_resi-sfd-std,192000.0,0.0,840.0
145000,resi,sfd,1.0,3.0,IBI2020_mf_struc_resi-sfd-std,144000.0,0.3,170.0,IBI2017_mf_cont_resi,1000000.0,0.3,170.0,IBI2020_cel_struc_bsmt,72000.0,-2.4,170.0,IBI2020_gen_struc_resi-sfd-std,72000.0,0.3,170.0
146000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-std,72000.0,0.3,210.0,IBI2017_mf_cont_resi,1000000.0,0.3,210.0,IBI2020_cel_struc_bsmt,36000.0,-2.4,210.0,IBI2020_gen_struc_resi-sfd-std,36000.0,0.3,210.0
105000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-std,441000.0,0.3,270.0,IBI2017_mf_cont_resi,1000000.0,0.3,270.0,IBI2020_cel_struc_bsmt,220000.0,-2.4,270.0,IBI2020_gen_struc_resi-sfd-std,220000.0,0.3,270.0
106000,resi,sfd,0.9,2.9,IBI2020_mf_struc_resi-sfd-std,505000.0,0.3,290.0,IBI2017_mf_cont_resi,1000000.0,0.3,290.0,IBI2020_cel_struc_bsmt,252000.0,-2.4,290.0,IBI2020_gen_struc_resi-sfd-std,252000.0,0.3,290.0
98000,resi,mf,0.3,2.4,IBI2020_mf_struc_resi-mf-std,10000.0,0.2,930.0,IBI2017_mf_cont_resi,1000000.0,0.2,930.0,IBI2020_cel_struc_bsmt,10000.0,-2.5,930.0,IBI2020_gen_struc_resi-mf-std,1000.0,0.2,930.0
97000,resi,sfd,7.0,10.0,IBI2020_mf_struc_resi-sfd-std,537000.0,1.3,1110.0,IBI2017_mf_cont_resi,1000000.0,1.3,1110.0,IBI2020_cel_struc_crwl,269000.0,-1.4,1110.0,IBI2020_gen_struc_resi-sfd-std,269000.0,1.3,1110.0
94000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-std,251000.0,0.3,250.0,IBI2017_mf_cont_resi,1000000.0,0.3,250.0,IBI2020_cel_struc_crwl,126000.0,-2.4,250.0,IBI2020_gen_struc_resi-sfd-std,126000.0,0.3,250.0
93000,resi,sfd,3.0,6.0,IBI2020_mf_struc_resi-sfd-std,251000.0,0.7,130.0,IBI2017_mf_cont_resi,1000000.0,0.7,130.0,IBI2020_cel_struc_bsmt,126000.0,-2.0,130.0,IBI2020_gen_struc_resi-sfd-std,126000.0,0.7,130.0
127000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-hi,593000.0,0.3,240.0,IBI2017_mf_cont_resi,1000000.0,0.3,240.0,IBI2020_cel_struc_bsmt,296000.0,-2.4,240.0,IBI2020_gen_struc_resi-sfd-hi,296000.0,0.3,240.0
124000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,232000.0,0.0,190.0,IBI2017_mf_cont_resi,1000000.0,0.0,190.0,IBI2020_cel_struc_bsmt,116000.0,-2.7,190.0,IBI2020_gen_struc_resi-sfd-std,116000.0,0.0,190.0
123000,resi,sfd,1.0,2.0,IBI2020_mf_struc_resi-sfd-std,263000.0,0.2,190.0,IBI2017_mf_cont_resi,1000000.0,0.2,190.0,IBI2020_cel_struc_bsmt,132000.0,-2.5,190.0,IBI2020_gen_struc_resi-sfd-std,132000.0,0.2,190.0
119000,resi,sfd,1.0,2.0,IBI2020_mf_struc_resi-sfd-std,284000.0,0.2,250.0,IBI2017_mf_cont_resi,1000000.0,0.2,250.0,IBI2020_cel_struc_crwl,142000.0,-2.5,250.0,IBI2020_gen_struc_resi-sfd-std,142000.0,0.2,250.0
114000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,490000.0,0.0,310.0,IBI2017_mf_cont_resi,1000000.0,0.0,310.0,IBI2020_cel_struc_bsmt,245000.0,-2.7,310.0,IBI2020_gen_struc_resi-sfd-std,245000.0,0.0,310.0
111000,resi,sfd,0.8,2.9,IBI2020_mf_struc_resi-sfd-std,523000.0,0.3,380.0,IBI2017_mf_cont_resi,1000000.0,0.3,380.0,IBI2020_cel_struc_bsmt,262000.0,-2.4,380.0,IBI2020_gen_struc_resi-sfd-std,262000.0,0.3,380.0
112000,resi,sfd,1.0,2.0,IBI2020_mf_struc_resi-sfd-std,259000.0,0.2,190.0,IBI2017_mf_cont_resi,1000000.0,0.2,190.0,IBI2020_cel_struc_bsmt,130000.0,-2.5,190.0,IBI2020_gen_struc_resi-sfd-std,130000.0,0.2,190.0
109000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,106000.0,0.0,150.0,IBI2017_mf_cont_resi,1000000.0,0.0,150.0,IBI2020_cel_struc_crwl,53000.0,-2.7,150.0,IBI2020_gen_struc_resi-sfd-std,53000.0,0.0,150.0
110000,resi,sfd,0.9,2.9,IBI2020_mf_struc_resi-sfd-hi,611000.0,0.3,290.0,IBI2017_mf_cont_resi,1000000.0,0.3,290.0,IBI2020_cel_struc_bsmt,306000.0,-2.4,290.0,IBI2020_gen_struc_resi-sfd-hi,306000.0,0.3,290.0
73000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-std,324000.0,0.3,260.0,IBI2017_mf_cont_resi,1000000.0,0.3,260.0,IBI2020_cel_struc_bsmt,162000.0,-2.4,260.0,IBI2020_gen_struc_resi-sfd-std,162000.0,0.3,260.0
64001,resi,sfd,3.0,6.0,IBI2020_mf_struc_resi-sfd-std,387000.0,0.7,240.0,IBI2017_mf_cont_resi,1000000.0,0.7,240.0,IBI2020_cel_struc_bsmt,194000.0,-2.0,240.0,IBI2020_gen_struc_resi-sfd-std,194000.0,0.7,240.0
68000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-std,240000.0,0.3,180.0,IBI2017_mf_cont_resi,1000000.0,0.3,180.0,IBI2020_cel_struc_bsmt,120000.0,-2.4,180.0,IBI2020_gen_struc_resi-sfd-std,120000.0,0.3,180.0
62000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-std,271000.0,0.3,200.0,IBI2017_mf_cont_resi,1000000.0,0.3,200.0,IBI2020_cel_struc_bsmt,136000.0,-2.4,200.0,IBI2020_gen_struc_resi-sfd-std,136000.0,0.3,200.0
60000,resi,sfd,0.9,2.9,IBI2020_mf_struc_resi-sfd-hi,321000.0,0.3,280.0,IBI2017_mf_cont_resi,1000000.0,0.3,280.0,,,,,IBI2020_gen_struc_resi-sfd-hi,160000.0,0.3,280.0
58000,resi,sfd,0.9,2.9,IBI2020_mf_struc_resi-sfd-hi,541000.0,0.3,330.0,IBI2017_mf_cont_resi,1000000.0,0.3,330.0,IBI2020_cel_struc_bsmt,270000.0,-2.4,330.0,IBI2020_gen_struc_resi-sfd-hi,270000.0,0.3,330.0
91000,resi,sfd,1.0,3.0,IBI2020_mf_struc_resi-sfd-std,92000.0,0.3,180.0,IBI2017_mf_cont_resi,1000000.0,0.3,180.0,IBI2020_cel_struc_bsmt,46000.0,-2.4,180.0,IBI2020_gen_struc_resi-sfd-std,46000.0,0.3,180.0
88000,resi,sfd,0.9,2.9,IBI2020_mf_struc_resi-sfd-std,130000.0,0.3,270.0,IBI2017_mf_cont_resi,1000000.0,0.3,270.0,IBI2020_cel_struc_bsmt,65000.0,-2.4,270.0,IBI2020_gen_struc_resi-sfd-std,65000.0,0.3,270.0
89000,resi,sfd,3.0,6.0,IBI2020_mf_struc_resi-sfd-std,217000.0,0.7,190.0,IBI2017_mf_cont_resi,1000000.0,0.7,190.0,IBI2020_cel_struc_bsmt,109000.0,-2.0,190.0,IBI2020_gen_struc_resi-sfd-std,109000.0,0.7,190.0
86000,resi,sfd,0.8,2.9,IBI2020_mf_struc_resi-sfd-std,351000.0,0.3,380.0,IBI2017_mf_cont_resi,1000000.0,0.3,380.0,IBI2020_cel_struc_bsmt,176000.0,-2.4,380.0,IBI2020_gen_struc_resi-sfd-std,176000.0,0.3,380.0
82000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,205000.0,0.0,250.0,IBI2017_mf_cont_resi,1000000.0,0.0,250.0,IBI2020_cel_struc_crwl,102000.0,-2.7,250.0,IBI2020_gen_struc_resi-sfd-std,102000.0,0.0,250.0
80000,resi,sfd,0.8,2.9,IBI2020_mf_struc_resi-sfd-std,548000.0,0.3,360.0,IBI2017_mf_cont_resi,1000000.0,0.3,360.0,IBI2020_cel_struc_bsmt,274000.0,-2.4,360.0,IBI2020_gen_struc_resi-sfd-std,274000.0,0.3,360.0
81000,resi,sfd,1.0,3.1,IBI2020_mf_struc_resi-sfd-std,43000.0,0.3,80.0,IBI2017_mf_cont_resi,1000000.0,0.3,80.0,IBI2020_cel_struc_crwl,22000.0,-2.4,80.0,IBI2020_gen_struc_resi-sfd-std,22000.0,0.3,80.0
78000,resi,sfd,-3.0,-1.0,IBI2020_mf_struc_resi-sfd-std,278000.0,-0.3,230.0,IBI2017_mf_cont_resi,1000000.0,-0.3,230.0,IBI2020_cel_struc_bsmt,139000.0,-3.0,230.0,IBI2020_gen_struc_resi-sfd-std,139000.0,-0.3,230.0
79000,resi,sfd,0.8,2.9,IBI2020_mf_struc_resi-sfd-std,312000.0,0.3,330.0,IBI2017_mf_cont_resi,1000000.0,0.3,330.0,IBI2020_cel_struc_crwl,156000.0,-2.4,330.0,IBI2020_gen_struc_resi-sfd-std,156000.0,0.3,330.0
77000,resi,sfd,1.0,3.1,IBI2020_mf_struc_resi-sfd-std,202000.0,0.3,150.0,IBI2017_mf_cont_resi,1000000.0,0.3,150.0,IBI2020_cel_struc_bsmt,101000.0,-2.4,150.0,IBI2020_gen_struc_resi-sfd-std,101000.0,0.3,150.0
74000,resi,sfd,0.7,2.7,IBI2020_mf_struc_resi-sfd-std,337000.0,0.3,310.0,IBI2017_mf_cont_resi,1000000.0,0.3,310.0,IBI2020_cel_struc_bsmt,168000.0,-2.4,310.0,IBI2020_gen_struc_resi-sfd-std,168000.0,0.3,310.0
28007,resi,mh,1.7,4.1,IBI2017_mh_struc,76000.0,0.4,110.0,IBI2017_mf_cont_resi,1000000.0,0.4,110.0,IBI2020_cel_struc_bsmt,38000.0,-2.3,110.0,,,,
28008,resi,mh,1.7,4.1,IBI2017_mh_struc,76000.0,0.4,80.0,IBI2017_mf_cont_resi,1000000.0,0.4,80.0,IBI2020_cel_struc_bsmt,38000.0,-2.3,80.0,,,,
31000,nrp,rec,-0.5,1.6,IBI2020_mf_struc_nrp,13000.0,0.1,80.0,okNRP_mf_cont_nrp-6x,1000000.0,0.1,80.0,,,,,,,,
28006,resi,mh,1.7,4.1,IBI2017_mh_struc,76000.0,0.4,90.0,IBI2017_mf_cont_resi,1000000.0,0.4,90.0,IBI2020_cel_struc_bsmt,38000.0,-2.3,90.0,,,,
28004,resi,mh,1.7,4.1,IBI2017_mh_struc,76000.0,0.4,60.0,IBI2017_mf_cont_resi,1000000.0,0.4,60.0,IBI2020_cel_struc_bsmt,38000.0,-2.3,60.0,,,,
28005,resi,mh,1.7,4.1,IBI2017_mh_struc,76000.0,0.4,90.0,IBI2017_mf_cont_resi,1000000.0,0.4,90.0,IBI2020_cel_struc_bsmt,38000.0,-2.3,90.0,,,,
28002,resi,mh,1.7,4.1,IBI2017_mh_struc,76000.0,0.4,50.0,IBI2017_mf_cont_resi,1000000.0,0.4,50.0,IBI2020_cel_struc_bsmt,38000.0,-2.3,50.0,,,,
28003,resi,mh,1.7,4.1,IBI2017_mh_struc,76000.0,0.4,50.0,IBI2017_mf_cont_resi,1000000.0,0.4,50.0,IBI2020_cel_struc_bsmt,38000.0,-2.3,50.0,,,,
57000,resi,sfd,0.9,3.0,IBI2020_mf_struc_resi-sfd-std,408000.0,0.3,260.0,IBI2017_mf_cont_resi,1000000.0,0.3,260.0,IBI2020_cel_struc_bsmt,204000.0,-2.4,260.0,IBI2020_gen_struc_resi-sfd-std,204000.0,0.3,260.0
