xid,0.2,0.05,0.01,0.005,0.002,0.0,ead
1323,,0.0,0.0,0.0,0.0,,0.0
1324,,0.0,0.0,0.0,0.0,,0.0
1325,,0.0,0.0,0.0,0.0,,0.0
1326,,0.0,0.0,0.0,0.0,,0.0
1328,,0.0,0.0,0.0,0.0,,0.0
1330,,0.0,0.0,0.0,0.0,,0.0
1333,,0.0,0.0,0.0,0.0,,0.0
1335,,0.0,0.0,0.0,0.0,,0.0
1339,,0.0,0.0,0.0,0.0,,0.0
1340,,0.0,0.0,0.0,0.0,,0.0
1341,,0.0,0.0,0.0,0.0,,0.0
1345,,0.0,0.0,0.0,0.0,,0.0
1346,0.0,0.0,0.0,24.10473,371.46007,603.0303,1.6281
1347,0.0,1530.79508,2223.7,2223.7,2223.7,2223.7,212.13653
1348,0.0,55.44275,587.69315,1137.68523,1882.83579,2379.60283,30.12759
1349,0.0,0.0,0.0,11.28213,22.56426,30.08568,0.13162
1350,,0.0,0.0,0.0,0.0,,0.0
1351,,0.0,0.0,0.0,0.0,,0.0
1352,,0.0,0.0,0.0,0.0,,0.0
1353,,0.0,0.0,0.0,0.0,,0.0
1354,,0.0,0.0,0.0,0.0,,0.0
1355,,0.0,0.0,0.0,0.0,,0.0
1356,0.0,0.0,0.0,0.0,19.43744,32.39573,0.08099
1357,,0.0,0.0,0.0,0.0,,0.0
1358,0.0,272.18816,371.40096,494.76992,643.58912,742.80192,38.54525
1359,,0.0,0.0,0.0,0.0,,0.0
1360,0.0,544.50846,1064.28438,1163.21454,1163.21454,1163.21454,84.39881
1361,0.0,118.19088,295.4772,354.57264,530.21742,647.31394,21.26752
1366,0.0,148.87015,296.69925,445.5694,519.48395,568.76032,24.46815
1367,,0.0,0.0,0.0,0.0,,0.0
1368,,0.0,0.0,0.0,0.0,,0.0
1369,,0.0,0.0,0.0,0.0,,0.0
1370,,0.0,0.0,0.0,0.0,,0.0
1371,,0.0,0.0,0.0,0.0,,0.0
1373,,0.0,0.0,0.0,0.0,,0.0
1374,,0.0,0.0,0.0,0.0,,0.0
1375,,0.0,0.0,0.0,0.0,,0.0
1376,,0.0,0.0,0.0,0.0,,0.0
1377,,0.0,0.0,0.0,0.0,,0.0
1380,0.0,79.03986,473.9475,711.06708,908.5209,1040.15678,24.32833
1381,0.0,4779.51883,6438.04017,6990.53116,7385.76665,7649.25698,652.98599
1382,0.0,8530.94052,10506.21597,11099.50155,11138.86647,11165.10975,1130.23949
1383,,0.0,0.0,0.0,0.0,,0.0
1384,0.0,1212.60888,1757.25858,1831.52004,1905.58452,1954.96084,168.78116
1385,0.0,0.0,0.0,5.36096,46.2992,73.59136,0.21078
1386,,0.0,0.0,0.0,0.0,,0.0
1387,0.0,0.0,0.0,1.38854,30.54788,49.98744,0.13191
1388,,0.0,0.0,0.0,0.0,,0.0
1389,0.0,2409.34824,2922.75165,2962.24422,2962.24422,2962.24422,316.86683
1390,0.0,117.007,195.0439,234.014,272.9841,298.96417,17.42163
1391,,0.0,0.0,0.0,0.0,,0.0
1392,,0.0,0.0,0.0,0.0,,0.0
1393,,0.0,0.0,0.0,0.0,,0.0
1394,,0.0,0.0,0.0,0.0,,0.0
1395,,0.0,0.0,0.0,0.0,,0.0
1396,0.0,78.16402,117.24603,233.95669,273.0387,299.09337,11.98113
1397,,0.0,0.0,0.0,0.0,,0.0
1398,,0.0,0.0,0.0,0.0,,0.0
1399,0.0,414.02604,942.26616,1416.96843,1591.85874,1708.45228,71.88944
1400,0.0,656.92425,794.91424,890.97595,924.00165,946.01878,87.1133
1443,,0.0,0.0,0.0,0.0,,0.0
1446,0.0,0.0,0.0,29.79072,31.44576,32.54912,0.23033
1447,,0.0,0.0,0.0,0.0,,0.0
1448,0.0,14101.33518,14337.45702,14653.4436,14771.50452,14850.2118,1772.61237
1450,,0.0,0.0,0.0,0.0,,0.0
1452,0.0,0.0,1.12736,118.3728,197.288,249.89813,1.24197
1453,0.0,10373.62225,10568.1895,10568.1895,10568.1895,10568.1895,1302.5398
1454,0.0,1403.75625,1521.0405,1637.9925,1754.9445,1832.9125,180.3525
1455,,0.0,0.0,0.0,0.0,,0.0
1456,0.0,767.1535,1534.307,1806.7606,1979.8529,2095.24777,121.67341
1458,0.0,371.12778,544.42514,717.7225,767.3106,800.36933,53.09624
1459,0.0,49.572,59.4864,79.3152,115.668,139.9032,6.79412
1461,,0.0,0.0,0.0,0.0,,0.0
1463,,0.0,0.0,0.0,0.0,,0.0
1464,,0.0,0.0,0.0,0.0,,0.0
1465,,0.0,0.0,0.0,0.0,,0.0
1470,,0.0,0.0,0.0,0.0,,0.0
1476,,0.0,0.0,0.0,0.0,,0.0
1529,,0.0,0.0,0.0,0.0,,0.0
1537,,0.0,0.0,0.0,0.0,,0.0
1538,0.0,135.05175,350.9946,785.9592,854.95455,900.95145,26.90947
1539,0.0,0.0,0.0,0.0,78.39754,130.66257,0.32666
1542,0.0,0.0,152.1744,608.90464,913.46048,1116.49771,9.25969
1543,0.0,304.32824,912.98472,2283.50402,2994.29806,3468.16075,69.54126
1552,,0.0,0.0,0.0,0.0,,0.0
1553,,0.0,0.0,0.0,0.0,,0.0
1554,,0.0,0.0,0.0,0.0,,0.0
1557,,0.0,0.0,0.0,0.0,,0.0
1558,,0.0,0.0,0.0,0.0,,0.0
1559,,0.0,0.0,0.0,0.0,,0.0
1560,,0.0,0.0,0.0,0.0,,0.0
1561,0.0,0.0,0.0,0.0,14.5614,24.269,0.06067
1562,,0.0,0.0,0.0,0.0,,0.0
1563,,0.0,0.0,0.0,0.0,,0.0
1564,,0.0,0.0,0.0,0.0,,0.0
1565,,0.0,0.0,0.0,0.0,,0.0
1566,0.0,829.36996,908.4222,908.4222,908.4222,908.4222,106.04281
1568,,0.0,0.0,0.0,0.0,,0.0
1569,,0.0,0.0,0.0,0.0,,0.0
1570,0.0,78.98688,118.48032,157.97376,197.4672,223.79616,11.51892
1571,0.0,7188.18828,7702.08558,7780.96284,7820.79984,7847.35784,914.69802
1572,,0.0,0.0,0.0,0.0,,0.0
1574,,0.0,0.0,0.0,0.0,,0.0
1575,,0.0,0.0,0.0,0.0,,0.0
1577,,0.0,0.0,0.0,0.0,,0.0
1580,,0.0,0.0,0.0,0.0,,0.0
1581,0.0,1.05748,1.05748,148.57594,222.59954,271.94861,1.54701
1582,0.0,0.0,78.2604,311.73726,662.60472,896.51636,5.56084
1583,0.0,434.3584,1224.73556,2725.59896,3792.10396,4503.10729,93.70636
1584,0.0,2638.6832,3146.2328,3349.1808,3349.1808,3349.1808,346.584
1585,,0.0,0.0,0.0,0.0,,0.0
1586,,0.0,0.0,0.0,0.0,,0.0
1587,,0.0,0.0,0.0,0.0,,0.0
1588,0.0,355.0925,507.584,710.5455,710.5455,710.5455,50.48352
1589,0.0,760.25313,1098.279,1520.50626,1858.53213,2083.88271,109.74756
1590,0.0,9.91461,380.20374,591.42804,971.63178,1225.10094,15.51636
1591,0.0,117.18497,467.92326,663.09544,857.85931,987.70189,27.44558
1596,0.0,118.08551,1357.04019,3067.95964,3772.7,4242.52691,67.69764
1597,0.0,0.0,1106.01456,1822.4,1822.4,1822.4,38.55333
1598,0.0,1.13197,643.44409,1608.52937,1608.52937,1608.52937,26.649
1599,0.0,5.06044,355.47948,592.4658,631.96352,658.29533,13.0871
1600,0.0,156.93753,1098.87317,1491.44984,1491.44984,1491.44984,50.81959
1601,0.0,627.9714,627.9714,627.9714,627.9714,627.9714,78.49642
1602,,0.0,0.0,0.0,0.0,,0.0
1604,,0.0,0.0,0.0,0.0,,0.0
1605,,0.0,0.0,0.0,0.0,,0.0
1608,,0.0,0.0,0.0,0.0,,0.0
1615,,0.0,0.0,0.0,0.0,,0.0
1616,,0.0,0.0,0.0,0.0,,0.0
1617,,0.0,0.0,0.0,0.0,,0.0
1618,,0.0,0.0,0.0,0.0,,0.0
1619,,0.0,0.0,0.0,0.0,,0.0
1620,,0.0,0.0,0.0,0.0,,0.0
1621,,0.0,0.0,0.0,0.0,,0.0
1631,0.0,81.57196,1140.01788,2470.03874,3989.56519,5002.58282,58.25639
1632,0.0,829.27596,1737.74138,3081.01104,4463.13764,5384.55537,146.74684
1633,0.0,1658.76732,4343.76864,9913.42044,14178.82212,17022.42324,347.44085
1634,0.0,5.87511,74.14794,396.06345,593.99388,725.9475,6.02165
1635,0.0,5609.26224,9557.75295,12876.73704,16154.77761,18340.13799,858.16338
1636,0.0,5810.47128,8969.10252,10060.90704,10607.36016,10971.66224,831.53327
1637,0.0,0.0,43.72907,101.59611,101.59611,101.59611,1.74587
1638,0.0,420.6582,1138.2516,1584.0738,1905.7536,2120.2068,78.79408
1639,0.0,1622.81,5430.08,8068.64,10353.48,11876.70667,346.37872
1640,0.0,152.44768,1471.77184,2689.65312,3704.64864,4381.31232,71.99894
1641,0.0,173.58685,1930.75435,4529.23235,5865.7446,6756.75277,99.47077
1642,,0.0,0.0,0.0,0.0,,0.0
1643,,0.0,0.0,0.0,0.0,,0.0
1644,,0.0,0.0,0.0,0.0,,0.0
1646,,0.0,0.0,0.0,0.0,,0.0
1647,,0.0,0.0,0.0,0.0,,0.0
1648,,0.0,0.0,0.0,0.0,,0.0
1688,,0.0,0.0,0.0,0.0,,0.0
1689,,0.0,0.0,0.0,0.0,,0.0
1690,,0.0,0.0,0.0,0.0,,0.0
1692,,0.0,0.0,0.0,0.0,,0.0
1726,,0.0,0.0,0.0,0.0,,0.0
1727,,0.0,0.0,0.0,0.0,,0.0
1728,,0.0,0.0,0.0,0.0,,0.0
1731,,0.0,0.0,0.0,0.0,,0.0
1734,0.0,15692.25462,32743.6809,46370.70066,54693.42063,60241.90061,2609.95526
1735,0.0,155.91522,663.01812,1091.40654,1326.03624,1482.45604,38.89303
1736,,0.0,0.0,0.0,0.0,,0.0
1737,0.0,0.0,10.12013,234.15887,1326.086,2054.03742,6.53359
1738,0.0,23.62252,81.98404,101.43788,304.31364,439.56415,5.69488
1739,,0.0,0.0,0.0,0.0,,0.0
1740,,0.0,0.0,0.0,0.0,,0.0
1741,0.0,0.0,13.25966,152.0961,203.18479,237.24392,1.65193
1742,0.0,0.0,9.73962,395.9795,643.50358,808.51963,4.22034
1743,0.0,1559.38766,2870.87872,3984.64273,4801.52105,5346.1066,246.02508
1744,,0.0,0.0,0.0,0.0,,0.0
1745,,0.0,0.0,0.0,0.0,,0.0
1746,0.0,29.60552,38.02778,79.1182,157.98118,210.5565,4.59013
1747,,0.0,0.0,0.0,0.0,,0.0
1748,,0.0,0.0,0.0,0.0,,0.0
1749,,0.0,0.0,0.0,0.0,,0.0
1750,,0.0,0.0,0.0,0.0,,0.0
1751,,0.0,0.0,0.0,0.0,,0.0
1752,,0.0,0.0,0.0,0.0,,0.0
1753,,0.0,0.0,0.0,0.0,,0.0
1754,,0.0,0.0,0.0,0.0,,0.0
1755,,0.0,0.0,0.0,0.0,,0.0
1756,,0.0,0.0,0.0,0.0,,0.0
1757,,0.0,0.0,0.0,0.0,,0.0
1767,,0.0,0.0,0.0,0.0,,0.0
1769,,0.0,0.0,0.0,0.0,,0.0
1770,,0.0,0.0,0.0,0.0,,0.0
1771,,0.0,0.0,0.0,0.0,,0.0
1772,,0.0,0.0,0.0,0.0,,0.0
1773,,0.0,0.0,0.0,0.0,,0.0
1789,0.0,963.99072,2993.82237,4161.51351,4617.68769,4921.80381,192.0522
1790,,0.0,0.0,0.0,0.0,,0.0
1791,,0.0,0.0,0.0,0.0,,0.0
1794,,0.0,0.0,0.0,0.0,,0.0
1795,,0.0,0.0,0.0,0.0,,0.0
1796,,0.0,0.0,0.0,0.0,,0.0
1840,,0.0,0.0,0.0,0.0,,0.0
1841,,0.0,0.0,0.0,0.0,,0.0
1842,,0.0,0.0,0.0,0.0,,0.0
1843,,0.0,0.0,0.0,0.0,,0.0
1847,,0.0,0.0,0.0,0.0,,0.0
1848,,0.0,0.0,0.0,0.0,,0.0
1849,,0.0,0.0,0.0,0.0,,0.0
1850,,0.0,0.0,0.0,0.0,,0.0
1851,,0.0,0.0,0.0,0.0,,0.0
1855,,0.0,0.0,0.0,0.0,,0.0
1861,,0.0,0.0,0.0,0.0,,0.0
1862,,0.0,0.0,0.0,0.0,,0.0
1863,,0.0,0.0,0.0,0.0,,0.0
1864,,0.0,0.0,0.0,0.0,,0.0
1865,,0.0,0.0,0.0,0.0,,0.0
1867,,0.0,0.0,0.0,0.0,,0.0
1868,,0.0,0.0,0.0,0.0,,0.0
1869,,0.0,0.0,0.0,0.0,,0.0
1888,,0.0,0.0,0.0,0.0,,0.0
1891,,0.0,0.0,0.0,0.0,,0.0
1893,,0.0,0.0,0.0,0.0,,0.0
1894,,0.0,0.0,0.0,0.0,,0.0
1895,,0.0,0.0,0.0,0.0,,0.0
1896,,0.0,0.0,0.0,0.0,,0.0
1897,,0.0,0.0,0.0,0.0,,0.0
1898,0.0,30.51712,232.6,232.6,232.6,232.6,9.87713
1899,0.0,2301.6812,2693.6,2693.6,2693.6,2693.6,299.46771
1900,0.0,4721.8,4721.8,4721.8,4721.8,4721.8,590.225
1907,,0.0,0.0,0.0,0.0,,0.0
1909,,0.0,0.0,0.0,0.0,,0.0
1911,,0.0,0.0,0.0,0.0,,0.0
1912,,0.0,0.0,0.0,0.0,,0.0
1913,,0.0,0.0,0.0,0.0,,0.0
1914,,0.0,0.0,0.0,0.0,,0.0
1915,,0.0,0.0,0.0,0.0,,0.0
1917,0.0,1793.90704,1907.6,1907.6,1907.6,1907.6,227.64917
1922,0.0,1652.4,1652.4,1652.4,1652.4,1652.4,206.55
1924,,0.0,0.0,0.0,0.0,,0.0
1925,0.0,118.31989,118.31989,118.31989,118.31989,118.31989,14.78999
1926,0.0,668.27685,866.20213,866.20213,866.20213,866.20213,89.47236
1929,,0.0,0.0,0.0,0.0,,0.0
1930,,0.0,0.0,0.0,0.0,,0.0
1931,,0.0,0.0,0.0,0.0,,0.0
1932,,0.0,0.0,0.0,0.0,,0.0
1933,0.0,0.0,0.0,0.0,59.18272,98.63787,0.24659
1934,,0.0,0.0,0.0,0.0,,0.0
1937,,0.0,0.0,0.0,0.0,,0.0
1938,,0.0,0.0,0.0,0.0,,0.0
1939,,0.0,0.0,0.0,0.0,,0.0
1940,,0.0,0.0,0.0,0.0,,0.0
1942,,0.0,0.0,0.0,0.0,,0.0
1943,,0.0,0.0,0.0,0.0,,0.0
1944,,0.0,0.0,0.0,0.0,,0.0
1945,,0.0,0.0,0.0,0.0,,0.0
1948,0.0,47.24016,47.24016,94.48032,94.48032,94.48032,6.25932
1949,0.0,51.1584,118.4352,197.4504,316.0608,395.1344,9.49993
1950,,0.0,0.0,0.0,0.0,,0.0
1951,,0.0,0.0,0.0,0.0,,0.0
1952,,0.0,0.0,0.0,0.0,,0.0
1953,,0.0,0.0,0.0,0.0,,0.0
1954,,0.0,0.0,0.0,0.0,,0.0
1955,,0.0,0.0,0.0,0.0,,0.0
1956,,0.0,0.0,0.0,0.0,,0.0
1957,,0.0,0.0,0.0,0.0,,0.0
1987,,0.0,0.0,0.0,0.0,,0.0
1989,,0.0,0.0,0.0,0.0,,0.0
1990,,0.0,0.0,0.0,0.0,,0.0
1992,,0.0,0.0,0.0,0.0,,0.0
1997,,0.0,0.0,0.0,0.0,,0.0
1998,,0.0,0.0,0.0,0.0,,0.0
1999,,0.0,0.0,0.0,0.0,,0.0
2000,,0.0,0.0,0.0,0.0,,0.0
2001,,0.0,0.0,0.0,0.0,,0.0
2003,,0.0,0.0,0.0,0.0,,0.0
2004,,0.0,0.0,0.0,0.0,,0.0
2005,,0.0,0.0,0.0,0.0,,0.0
2006,,0.0,0.0,0.0,0.0,,0.0
2007,,0.0,0.0,0.0,0.0,,0.0
2009,,0.0,0.0,0.0,0.0,,0.0
2010,,0.0,0.0,0.0,0.0,,0.0
2011,,0.0,0.0,0.0,0.0,,0.0
2019,,0.0,0.0,0.0,0.0,,0.0
2020,,0.0,0.0,0.0,0.0,,0.0
2021,,0.0,0.0,0.0,0.0,,0.0
2022,,0.0,0.0,0.0,0.0,,0.0
2023,,0.0,0.0,0.0,0.0,,0.0
2024,,0.0,0.0,0.0,0.0,,0.0
2025,,0.0,0.0,0.0,0.0,,0.0
2026,,0.0,0.0,0.0,0.0,,0.0
2027,,0.0,0.0,0.0,0.0,,0.0
2028,,0.0,0.0,0.0,0.0,,0.0
2029,,0.0,0.0,0.0,0.0,,0.0
2030,,0.0,0.0,0.0,0.0,,0.0
2031,,0.0,0.0,0.0,0.0,,0.0
2033,,0.0,0.0,0.0,0.0,,0.0
2034,,0.0,0.0,0.0,0.0,,0.0
2035,,0.0,0.0,0.0,0.0,,0.0
2036,0.0,0.0,0.0,786.60428,4423.37212,6847.88401,21.05273
2067,,0.0,0.0,0.0,0.0,,0.0
2068,,0.0,0.0,0.0,0.0,,0.0
2069,,0.0,0.0,0.0,0.0,,0.0
2072,,0.0,0.0,0.0,0.0,,0.0
2075,,0.0,0.0,0.0,0.0,,0.0
2076,,0.0,0.0,0.0,0.0,,0.0
2086,,0.0,0.0,0.0,0.0,,0.0
2088,0.0,0.0,3.26676,5.98906,50.09032,79.49116,0.30218
2090,,0.0,0.0,0.0,0.0,,0.0
2091,,0.0,0.0,0.0,0.0,,0.0
2092,,0.0,0.0,0.0,0.0,,0.0
2093,,0.0,0.0,0.0,0.0,,0.0
2094,,0.0,0.0,0.0,0.0,,0.0
2095,,0.0,0.0,0.0,0.0,,0.0
2096,,0.0,0.0,0.0,0.0,,0.0
2097,,0.0,0.0,0.0,0.0,,0.0
2098,,0.0,0.0,0.0,0.0,,0.0
2099,,0.0,0.0,0.0,0.0,,0.0
2100,,0.0,0.0,0.0,0.0,,0.0
2115,0.0,7670.7,7670.7,7670.7,7670.7,7670.7,958.8375
2116,0.0,2945.97759,2948.93629,2951.89499,2951.89499,2951.89499,368.35815
2117,0.0,2253.5,2253.5,2253.5,2253.5,2253.5,281.6875
2118,0.0,696.1,696.1,696.1,696.1,696.1,87.0125
2119,0.0,1342.91262,1342.91262,1342.91262,1342.91262,1342.91262,167.86408
2120,,0.0,0.0,0.0,0.0,,0.0
2121,0.0,2246.82012,2474.95095,2555.80029,2639.75922,2695.73184,288.65264
2122,,0.0,0.0,0.0,0.0,,0.0
2123,0.0,9439.26249,10656.43338,10758.67143,10758.67143,10758.67143,1217.18972
2124,0.0,212.99604,224.98932,227.98764,236.9826,242.97924,27.04427
2125,0.0,841.49028,1039.41288,1311.71607,1707.56127,1971.45807,114.81559
2126,0.0,0.0,0.1136,0.1136,0.1136,0.1136,0.00341
2127,,0.0,0.0,0.0,0.0,,0.0
2128,0.0,15.0003,333.00666,674.94207,714.3,740.53862,14.14374
2132,0.0,196.39232,353.08832,549.48064,627.82864,680.06064,31.04931
2133,,0.0,0.0,0.0,0.0,,0.0
2134,0.0,683.96542,698.95211,698.95211,704.97691,708.99344,85.97038
2135,0.0,13.262,40.9726,78.525,78.525,78.525,2.77071
2136,0.0,314.93162,338.95485,344.92723,344.92723,344.92723,40.13194
2137,0.0,413.9271,497.99934,599.87259,737.99127,830.07039,55.6026
2138,0.0,135.02268,135.02268,135.02268,135.02268,135.02268,16.87784
2139,0.0,29.97855,54.01665,65.98965,89.9817,105.9764,4.65823
2140,,0.0,0.0,0.0,0.0,,0.0
2141,,0.0,0.0,0.0,0.0,,0.0
2142,,0.0,0.0,0.0,0.0,,0.0
2144,0.0,0.0,0.0,156.87168,510.18312,745.72408,2.64867
2145,0.0,78.93015,1060.4974,4003.1753,6593.7033,8320.72197,72.17724
2147,,0.0,0.0,0.0,0.0,,0.0
2148,0.0,0.0,0.0,118.71474,942.7347,1492.08134,4.32378
2149,0.0,547.2756,668.8924,826.99424,1058.06616,1212.11411,74.20652
2150,,0.0,0.0,0.0,0.0,,0.0
2151,0.0,1556.85282,1661.8284,1700.98053,1703.88702,1705.82468,198.06162
2152,0.0,86.99812,176.96872,224.97958,245.97272,259.96815,14.02144
2153,,0.0,0.0,0.0,0.0,,0.0
2154,,0.0,0.0,0.0,0.0,,0.0
2155,0.0,297.56831,539.71904,690.31029,1046.91037,1284.64376,47.07583
2157,,0.0,0.0,0.0,0.0,,0.0
2160,,0.0,0.0,0.0,0.0,,0.0
2163,,0.0,0.0,0.0,0.0,,0.0
2164,,0.0,0.0,0.0,0.0,,0.0
2165,,0.0,0.0,0.0,0.0,,0.0
2166,,0.0,0.0,0.0,0.0,,0.0
2167,,0.0,0.0,0.0,0.0,,0.0
2169,0.0,0.0,445.38879,692.91222,792.03663,858.11957,15.63111
2170,0.0,0.69076,276.47669,710.96473,1382.38345,1829.99593,14.41616
2171,0.0,1282.41449,3087.1827,4607.30424,5224.74078,5636.36514,228.41842
2177,0.0,0.0,197.4564,315.8964,434.5056,513.5784,7.3062
2178,0.0,0.0,2.37504,2.37504,2.37504,2.37504,0.07125
2179,0.0,2945.07908,3118.20662,3291.71634,3341.01756,3373.88504,374.83546
2180,0.0,0.0,98.20126,172.91961,222.02024,254.75399,3.71101
2181,0.0,617.8,617.8,617.8,617.8,617.8,77.225
2182,0.0,16614.82428,16614.82428,16614.82428,16614.82428,16614.82428,2076.85304
2183,0.0,1064.22628,1757.00622,2227.53042,2895.44526,3340.72182,160.12359
2184,0.0,4033.83169,4157.89131,4331.19597,4479.4046,4578.21035,509.86807
2185,0.0,1900.05021,2565.04518,3277.5075,3657.2463,3910.4055,264.38184
2186,0.0,182.9736,191.97135,191.97135,191.97135,191.97135,23.14163
2187,0.0,5007.02328,7739.53488,9695.43792,10607.01264,11214.72912,726.32076
2188,0.0,3.78756,6.5772,27.01188,63.00504,87.00048,0.86037
2189,,0.0,0.0,0.0,0.0,,0.0
2190,0.0,2903.58468,3811.3656,5263.62732,6170.46948,6775.03092,404.85198
2191,0.0,0.0,4.68495,710.86308,1698.45054,2356.84218,9.55183
2192,0.0,228.00162,288.00663,290.3,290.3,290.3,30.31755
2193,0.0,74.98782,155.96214,182.94744,182.94744,182.94744,12.0051
2194,0.0,357.03527,662.96291,854.94567,935.9758,989.99589,55.58473
2195,0.0,617.49468,1234.98936,1567.28796,2042.50722,2359.32006,100.184
2196,0.0,6223.1094,10117.4258,12158.9668,13820.9248,14928.8968,916.95455
2197,0.0,267.02928,393.00072,456.04032,483.0342,501.03012,37.74307
2198,0.0,3662.95804,3687.73312,3687.73312,3687.73312,3687.73312,458.61301
2199,,0.0,0.0,0.0,0.0,,0.0
2200,0.0,4463.02464,5963.94792,6477.74496,6912.0516,7201.58936,608.56887
2201,0.0,6.0192,6.0192,142.5171,142.5171,142.5171,1.77613
2202,0.0,0.0,585.06112,1326.1136,1715.90496,1975.76587,24.73386
2203,0.0,0.0,4.1262,5.2371,7.6176,9.2046,0.14204
2204,0.0,74.35783,222.84328,321.83358,544.44665,692.85536,15.41927
2205,0.0,23997.38026,27894.2,27894.2,27894.2,27894.2,3116.57712
2206,,0.0,0.0,0.0,0.0,,0.0
2207,0.0,0.0,13.64029,13.64029,48.1422,71.14347,0.55297
2208,,0.0,0.0,0.0,0.0,,0.0
2209,,0.0,0.0,0.0,0.0,,0.0
2210,0.0,20.99754,75.01938,141.01869,215.98878,265.96884,5.05272
2211,,0.0,0.0,0.0,0.0,,0.0
2216,,0.0,0.0,0.0,0.0,,0.0
2259,,0.0,0.0,0.0,0.0,,0.0
2261,,0.0,0.0,0.0,0.0,,0.0
2262,,0.0,0.0,0.0,0.0,,0.0
2264,,0.0,0.0,0.0,0.0,,0.0
2265,0.0,9242.49224,10901.26368,11730.6494,12363.07276,12784.68833,1213.93016
2266,,0.0,0.0,0.0,0.0,,0.0
2267,0.0,0.0,0.0,2.26638,74.41281,122.51043,0.31761
2268,,0.0,0.0,0.0,0.0,,0.0
2269,,0.0,0.0,0.0,0.0,,0.0
2270,,0.0,0.0,0.0,0.0,,0.0
2271,,0.0,0.0,0.0,0.0,,0.0
2272,,0.0,0.0,0.0,0.0,,0.0
2273,0.0,351.93808,544.72769,725.87229,907.01689,1027.77996,51.8893
2274,,0.0,0.0,0.0,0.0,,0.0
2275,0.0,506.95722,506.95722,506.95722,506.95722,506.95722,63.36965
2278,0.0,0.0,152.9881,338.9664,422.9702,478.97273,6.3345
2279,0.0,485.97275,797.95418,860.97809,864.02904,866.06301,70.59143
2280,,0.0,0.0,0.0,0.0,,0.0
2281,,0.0,0.0,0.0,0.0,,0.0
2282,,0.0,0.0,0.0,0.0,,0.0
2283,,0.0,0.0,0.0,0.0,,0.0
2284,,0.0,0.0,0.0,0.0,,0.0
2287,,0.0,0.0,0.0,0.0,,0.0
2288,0.0,1452.38868,16152.11499,21598.57254,21959.38608,22199.92844,664.8922
2289,0.0,1979.5608,2376.2585,2821.65968,3563.99498,4058.88518,265.7796
2290,,0.0,0.0,0.0,0.0,,0.0
2291,0.0,53540.83426,53858.6,53858.6,53858.6,53858.6,6702.13725
2292,0.0,0.0,0.8386,0.8386,35.9999,59.44077,0.17166
2293,0.0,0.0,0.0,274.55738,667.10174,928.79798,3.69478
2294,0.0,467.9507,521.9585,539.9611,548.9624,554.96327,60.2866
2295,0.0,126.00072,225.00848,251.8,251.8,251.8,18.92126
2296,0.0,404.98524,407.9724,407.9724,407.9724,407.9724,50.71277
2297,0.0,251.94533,254.95379,254.95379,254.95379,254.95379,31.58342
2298,0.0,1066.8,1066.8,1066.8,1066.8,1066.8,133.35
2299,0.0,6831.8,6831.8,6831.8,6831.8,6831.8,853.975
2300,,0.0,0.0,0.0,0.0,,0.0
2301,0.0,1186.2015,12778.2534,19047.3965,22799.6109,25301.08717,558.68954
2302,0.0,6411.588,10924.2248,12586.33264,13631.80688,14328.78971,953.64956
2303,0.0,581.9586,779.93784,800.9013,809.4,815.0658,78.87684
2304,0.0,12.02325,260.9925,467.96835,518.99385,553.01085,10.73691
2305,0.0,354.00474,653.99742,701.98956,752.99166,786.99306,53.82282
2306,,0.0,0.0,0.0,0.0,,0.0
2307,,0.0,0.0,0.0,0.0,,0.0
2308,,0.0,0.0,0.0,0.0,,0.0
2309,,0.0,0.0,0.0,0.0,,0.0
2310,0.0,0.0,0.0,0.0,362.68029,604.46715,1.51117
2311,,0.0,0.0,0.0,0.0,,0.0
2312,0.0,0.0,0.0,0.0,2177.6776,3629.46267,9.07366
2313,0.0,13575.9688,19529.68528,24457.13328,27899.5504,30194.49515,1926.90686
2314,0.0,9569.0,9569.0,9569.0,9569.0,9569.0,1196.125
2315,,0.0,0.0,0.0,0.0,,0.0
2316,0.0,649.1478,826.00224,1002.85668,1120.93002,1199.64558,88.26749
2317,0.0,3.68532,160.92564,321.85128,643.70256,858.27008,7.72586
2318,,0.0,0.0,0.0,0.0,,0.0
2322,,0.0,0.0,0.0,0.0,,0.0
2324,,0.0,0.0,0.0,0.0,,0.0
2325,0.0,40.59308,78.50232,78.50232,157.00464,209.33952,6.53851
2326,0.0,1451.82674,1569.77982,1687.7329,2040.33732,2275.40693,187.37077
2327,,0.0,0.0,0.0,0.0,,0.0
2328,,0.0,0.0,0.0,0.0,,0.0
2329,,0.0,0.0,0.0,0.0,,0.0
2354,,0.0,0.0,0.0,0.0,,0.0
2355,,0.0,0.0,0.0,0.0,,0.0
2361,0.0,0.0,0.02754,8.99181,38.98287,58.97691,0.19302
2362,,0.0,0.0,0.0,0.0,,0.0
2363,0.0,68.99249,108.0058,137.98498,162.0087,178.02451,10.1194
2364,0.0,1569.2,1569.2,1569.2,1569.2,1569.2,196.15
2365,0.0,1461.49969,1461.49969,1461.49969,1461.49969,1461.49969,182.68746
2366,0.0,1286.0,1286.0,1286.0,1286.0,1286.0,160.75
2367,0.0,1364.9538,1364.9538,1364.9538,1364.9538,1364.9538,170.61922
2368,0.0,4502.86276,4542.27312,4542.27312,4542.27312,4542.27312,564.04016
