xid,f0_elv,f0_scale,TRANSPORT_LINE_TYPE_CODE,TRANSPORT_LINE_SURFACE_CODE,TRANSPORT_LINE_DIVIDED_CODE,TOTAL_NUMBER_OF_LANES,DISASTER_ROUTE_IND,TRUCK_ROUTE_IND,FROM_TRAFFIC_IMPACTOR_CODE,TO_TRAFFIC_IMPACTOR_CODE,TRANSPORT_LINE_SURFACE_CODE_DESCRIPTION,TRANSPORT_LINE_TYPE_CODE_DESCRIPTION,TRANSPORT_LINE_TYPE_CODE_ROAD_CLASS
46831,0.0,3.0,RC2,P,N,2,N,N,S,,paved,Road collector minor,collector
46832,0.0,3.0,RC2,P,N,2,N,N,S,,paved,Road collector minor,collector
46833,0.0,3.0,RC2,P,N,2,N,N,S,,paved,Road collector minor,collector
46834,0.0,3.0,RC2,P,N,2,N,N,S,,paved,Road collector minor,collector
46835,0.0,3.0,RC2,P,N,2,N,N,S,,paved,Road collector minor,collector
46836,0.0,3.0,RC2,P,N,2,N,N,S,,paved,Road collector minor,collector
46837,0.0,3.0,RC2,P,N,2,N,N,S,,paved,Road collector minor,collector
46838,0.0,3.0,RC2,P,N,2,N,N,S,,paved,Road collector minor,collector
46839,0.0,3.0,RC2,P,N,2,N,N,S,,paved,Road collector minor,collector
46840,0.0,3.0,RC2,P,N,2,N,N,S,,paved,Road collector minor,collector
46841,0.0,3.0,RC2,P,N,2,N,N,S,,paved,Road collector minor,collector
46842,0.0,1.0,RPD,P,N,2,N,N,,,paved,Private driveway demographic,driveway
46843,0.0,1.0,RPD,P,N,2,N,N,,,paved,Private driveway demographic,driveway
46844,0.0,1.0,RPD,P,N,2,N,N,,,paved,Private driveway demographic,driveway
46845,0.0,1.0,RPD,P,N,2,N,N,,,paved,Private driveway demographic,driveway
46846,0.0,1.0,RPD,P,N,2,N,N,,,paved,Private driveway demographic,driveway
46847,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46848,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46849,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46850,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46851,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46852,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46853,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46854,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46855,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46856,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46857,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46858,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46859,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46860,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46861,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46862,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46863,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46864,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46865,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46866,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46867,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46868,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46869,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46870,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46871,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46872,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
46873,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46874,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46875,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46876,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46877,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46878,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46879,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46880,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46881,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46882,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46883,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46884,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46885,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46886,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46887,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46888,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46889,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46890,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46891,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46892,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46893,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46894,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46895,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46896,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46897,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46898,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46899,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46900,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46901,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46902,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46903,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46904,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46905,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46906,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46907,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46908,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46909,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46910,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46911,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46912,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46913,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46914,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46915,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46916,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46917,0.0,6.0,RA1,P,N,2,N,Y,,,paved,Road arterial major,arterial
46918,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46919,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46920,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46921,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46922,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46923,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46924,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46925,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46926,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46927,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46928,0.0,2.0,RLO,P,N,2,N,N,,C,paved,Road local,local
46929,0.0,2.0,RLO,P,N,2,N,N,,C,paved,Road local,local
46930,0.0,2.0,RLO,P,N,2,N,N,,C,paved,Road local,local
46931,0.0,2.0,RLO,P,N,2,N,N,,C,paved,Road local,local
46932,0.0,2.0,RLO,P,N,2,N,N,,C,paved,Road local,local
46933,0.0,2.0,RLO,P,N,2,N,N,,C,paved,Road local,local
46934,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46935,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46936,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46937,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46938,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46939,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46940,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46941,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46942,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46943,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46944,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46945,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46946,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46947,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46948,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46949,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46950,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46951,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46952,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46953,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46954,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46955,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46956,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46957,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46958,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46959,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46960,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46961,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46962,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46963,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46964,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46965,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46966,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46967,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46968,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46969,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46970,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46971,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46972,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46973,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46974,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46975,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46976,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46977,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46978,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46979,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
46980,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46981,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46982,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46983,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46984,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46985,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46986,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46987,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46988,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46989,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46990,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46991,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46992,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46993,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46994,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46995,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46996,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46997,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46998,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
46999,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47000,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47001,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47002,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47003,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47004,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47005,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47006,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47007,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47008,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47009,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47010,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47011,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47012,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47013,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47014,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47015,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47016,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47017,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47018,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47019,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47020,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47021,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47022,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47023,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47024,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47025,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47026,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47027,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47028,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47029,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47030,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47031,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47032,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47033,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47034,0.0,3.0,RC2,P,N,2,N,N,,,paved,Road collector minor,collector
47035,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
47036,0.0,2.0,RLO,P,N,2,N,N,,C,paved,Road local,local
47037,0.0,2.0,RLO,P,N,2,N,N,,C,paved,Road local,local
47038,0.0,2.0,RLO,P,N,2,N,N,,C,paved,Road local,local
47039,0.0,2.0,RLO,P,N,2,N,N,S,,paved,Road local,local
47040,0.0,1.0,RRT,P,N,2,N,N,S,C,paved,Road restricted,restricted
47041,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47042,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47043,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47044,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47045,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47046,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47047,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47048,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47049,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47050,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47051,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47052,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47053,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47054,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47055,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47056,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47057,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47058,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47059,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47060,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47061,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47062,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47063,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47064,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47065,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47066,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47067,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47068,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47069,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47070,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47071,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47072,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47073,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47074,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47075,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47076,0.0,1.0,RRT,P,N,2,N,N,S,C,paved,Road restricted,restricted
47077,0.0,1.0,RRT,P,N,2,N,N,S,C,paved,Road restricted,restricted
47078,0.0,1.0,RRT,P,N,2,N,N,S,C,paved,Road restricted,restricted
47079,0.0,1.0,RRT,P,N,2,N,N,S,C,paved,Road restricted,restricted
47080,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47081,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47082,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47083,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47084,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47085,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47086,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47087,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47088,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47089,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47090,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47091,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47092,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47093,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47094,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47095,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47096,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47097,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47098,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47099,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47100,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47101,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47102,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47103,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47104,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47105,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47106,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47107,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47108,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47109,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47110,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47111,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47112,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47113,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47114,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47115,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47116,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47117,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47118,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47119,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47120,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47121,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47122,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47123,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47124,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47125,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47126,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47127,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47128,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47129,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47130,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47131,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47132,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47133,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47134,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47135,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47136,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47137,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47138,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47139,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47140,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47141,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47142,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47143,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47144,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47145,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47146,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47147,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47148,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47149,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47150,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47151,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47152,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47153,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47154,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47155,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47156,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47157,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47158,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47159,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47160,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47161,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47162,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47163,0.0,2.0,RST,P,N,2,N,N,,,paved,Road strata,strata
47164,0.0,2.0,RLO,L,N,2,N,N,C,,loose,Road local,local
47165,0.0,2.0,RLO,L,N,2,N,N,C,,loose,Road local,local
47166,0.0,2.0,RLO,L,N,2,N,N,C,,loose,Road local,local
47167,0.0,2.0,RLO,L,N,2,N,N,C,,loose,Road local,local
47168,0.0,2.0,RLO,L,N,2,N,N,C,,loose,Road local,local
47169,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47170,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47171,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47172,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47173,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47174,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47175,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47176,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47177,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47178,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
47179,0.0,6.0,RH1,P,N,2,N,Y,,,paved,Road highway major,highway
