bid,0.2,0.05,0.01,0.005,0.002,0.0,ead
356017,,0.0,0.0,0.0,0.0,,0.0
361000,,0.0,0.0,0.0,0.0,,0.0
361001,,0.0,0.0,0.0,0.0,,0.0
366000,,0.0,0.0,0.0,0.0,,0.0
368000,0.0,0.0,0.0,0.0,0.49,0.817,0.002
369000,,0.0,0.0,0.0,0.0,,0.0
370000,,0.0,0.0,0.0,0.0,,0.0
372000,,0.0,0.0,0.0,0.0,,0.0
373000,,0.0,0.0,0.0,0.0,,0.0
374000,,0.0,0.0,0.0,0.0,,0.0
375000,,0.0,0.0,0.0,0.0,,0.0
376000,,0.0,0.0,0.0,0.0,,0.0
377000,0.0,0.0,0.0,1.76,1.76,1.76,0.013
379000,0.0,0.0,2.05,2.05,2.05,2.05,0.062
379001,0.0,0.0,2.05,2.05,2.05,2.05,0.062
382000,0.0,0.71,0.71,0.71,0.71,0.71,0.089
383000,0.0,0.0,0.71,0.71,0.71,0.71,0.021
385000,0.0,0.96,0.96,0.96,0.96,0.96,0.12
407001,,0.0,0.0,0.0,0.0,,0.0
409000,,0.0,0.0,0.0,0.0,,0.0
423000,,0.0,0.0,0.0,0.0,,0.0
427000,,0.0,0.0,0.0,0.0,,0.0
432000,,0.0,0.0,0.0,0.0,,0.0
439000,,0.0,0.0,0.0,0.0,,0.0
442000,,0.0,0.0,0.0,0.0,,0.0
443000,,0.0,0.0,0.0,0.0,,0.0
454000,,0.0,0.0,0.0,0.0,,0.0
455000,,0.0,0.0,0.0,0.0,,0.0
457000,,0.0,0.0,0.0,0.0,,0.0
457002,,0.0,0.0,0.0,0.0,,0.0
457003,,0.0,0.0,0.0,0.0,,0.0
458000,,0.0,0.0,0.0,0.0,,0.0
459001,0.0,0.0,0.35,0.35,0.35,0.35,0.01
460000,0.0,0.0,0.0,0.33,0.33,0.33,0.002
460001,0.0,0.0,0.0,0.33,0.33,0.33,0.002
461000,,0.0,0.0,0.0,0.0,,0.0
462000,0.0,0.26,0.26,0.26,0.26,0.26,0.032
463000,0.0,0.0,0.35,0.35,0.35,0.35,0.01
464000,,0.0,0.0,0.0,0.0,,0.0
464001,,0.0,0.0,0.0,0.0,,0.0
465001,,0.0,0.0,0.0,0.0,,0.0
467000,0.0,0.0,0.0,0.0,0.33,0.55,0.001
468001,0.0,0.0,0.33,0.33,0.33,0.33,0.01
471000,0.0,0.0,0.38,0.38,0.38,0.38,0.011
472001,,0.0,0.0,0.0,0.0,,0.0
473000,,0.0,0.0,0.0,0.0,,0.0
473001,0.0,0.0,0.0,0.0,0.28,0.467,0.001
474000,0.0,0.0,0.0,0.0,0.28,0.467,0.001
477000,0.0,0.0,0.0,0.0,0.28,0.467,0.001
479000,,0.0,0.0,0.0,0.0,,0.0
480000,0.0,0.0,0.0,0.0,0.28,0.467,0.001
481000,,0.0,0.0,0.0,0.0,,0.0
484000,,0.0,0.0,0.0,0.0,,0.0
485000,0.0,0.38,0.38,0.38,0.38,0.38,0.048
486000,0.0,0.0,0.38,0.38,0.38,0.38,0.011
486001,0.0,0.38,0.38,0.38,0.38,0.38,0.048
487000,0.0,0.0,0.46,0.46,0.46,0.46,0.014
489001,,0.0,0.0,0.0,0.0,,0.0
490000,0.0,0.0,0.28,0.28,0.28,0.28,0.008
491000,0.0,0.0,0.38,0.38,0.38,0.38,0.011
492000,0.0,0.0,0.38,0.38,0.38,0.38,0.011
493000,0.0,0.0,0.46,0.46,0.46,0.46,0.014
494001,0.0,0.46,0.46,0.46,0.46,0.46,0.058
495000,0.0,0.33,0.33,0.33,0.33,0.33,0.041
495001,0.0,0.33,0.33,0.33,0.33,0.33,0.041
496000,,0.0,0.0,0.0,0.0,,0.0
496002,,0.0,0.0,0.0,0.0,,0.0
497000,0.0,0.0,0.0,0.28,0.28,0.28,0.002
498000,,0.0,0.0,0.0,0.0,,0.0
499000,,0.0,0.0,0.0,0.0,,0.0
500000,,0.0,0.0,0.0,0.0,,0.0
501001,0.0,0.28,0.28,0.28,0.28,0.28,0.035
502000,,0.0,0.0,0.0,0.0,,0.0
503000,,0.0,0.0,0.0,0.0,,0.0
505000,,0.0,0.0,0.0,0.0,,0.0
506000,,0.0,0.0,0.0,0.0,,0.0
507000,0.0,0.46,0.46,0.46,0.46,0.46,0.058
508000,,0.0,0.0,0.0,0.0,,0.0
509000,,0.0,0.0,0.0,0.0,,0.0
510000,,0.0,0.0,0.0,0.0,,0.0
511000,,0.0,0.0,0.0,0.0,,0.0
512000,,0.0,0.0,0.0,0.0,,0.0
513000,,0.0,0.0,0.0,0.0,,0.0
514000,,0.0,0.0,0.0,0.0,,0.0
516000,,0.0,0.0,0.0,0.0,,0.0
517000,,0.0,0.0,0.0,0.0,,0.0
518000,,0.0,0.0,0.0,0.0,,0.0
520000,,0.0,0.0,0.0,0.0,,0.0
522015,,0.0,0.0,0.0,0.0,,0.0
522022,,0.0,0.0,0.0,0.0,,0.0
541000,,0.0,0.0,0.0,0.0,,0.0
554000,,0.0,0.0,0.0,0.0,,0.0
554001,,0.0,0.0,0.0,0.0,,0.0
554002,,0.0,0.0,0.0,0.0,,0.0
554003,,0.0,0.0,0.0,0.0,,0.0
554004,,0.0,0.0,0.0,0.0,,0.0
582000,,0.0,0.0,0.0,0.0,,0.0
584000,,0.0,0.0,0.0,0.0,,0.0
585000,,0.0,0.0,0.0,0.0,,0.0
586000,0.0,0.0,0.46,0.46,0.46,0.46,0.014
587000,,0.0,0.0,0.0,0.0,,0.0
588000,,0.0,0.0,0.0,0.0,,0.0
589000,,0.0,0.0,0.0,0.0,,0.0
590000,,0.0,0.0,0.0,0.0,,0.0
591000,,0.0,0.0,0.0,0.0,,0.0
592000,,0.0,0.0,0.0,0.0,,0.0
593000,0.0,0.0,0.46,0.46,0.46,0.46,0.014
594000,,0.0,0.0,0.0,0.0,,0.0
595000,,0.0,0.0,0.0,0.0,,0.0
596000,,0.0,0.0,0.0,0.0,,0.0
597000,,0.0,0.0,0.0,0.0,,0.0
597001,,0.0,0.0,0.0,0.0,,0.0
598000,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598002,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598003,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598004,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598005,0.0,0.33,0.33,0.33,0.33,0.33,0.041
598006,0.0,0.0,0.29,0.29,0.29,0.29,0.009
598007,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598008,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598009,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598010,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598011,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598012,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598013,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598014,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598015,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598016,0.0,0.33,0.33,0.33,0.33,0.33,0.041
598017,0.0,0.0,0.29,0.29,0.29,0.29,0.009
598018,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598019,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598020,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598021,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598022,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598023,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598024,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598025,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598026,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598027,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598028,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598029,0.0,0.29,0.29,0.29,0.29,0.29,0.036
598030,0.0,0.29,0.29,0.29,0.29,0.29,0.036
612000,,0.0,0.0,0.0,0.0,,0.0
613000,0.0,0.33,0.33,0.33,0.33,0.33,0.041
613001,0.0,0.33,0.33,0.33,0.33,0.33,0.041
613002,0.0,0.33,0.33,0.33,0.33,0.33,0.041
613003,0.0,0.0,0.0,0.33,0.33,0.33,0.002
614000,,0.0,0.0,0.0,0.0,,0.0
615000,,0.0,0.0,0.0,0.0,,0.0
617000,0.0,0.33,0.33,0.33,0.33,0.33,0.041
617001,0.0,0.33,0.33,0.33,0.33,0.33,0.041
617002,0.0,0.33,0.33,0.33,0.33,0.33,0.041
617003,0.0,0.0,0.0,0.33,0.33,0.33,0.002
620000,0.0,0.0,0.0,0.47,0.47,0.47,0.004
620001,,0.0,0.0,0.0,0.0,,0.0
620002,0.0,0.0,0.0,0.47,0.47,0.47,0.004
620003,,0.0,0.0,0.0,0.0,,0.0
620004,,0.0,0.0,0.0,0.0,,0.0
622000,0.0,0.0,0.0,0.0,0.41,0.683,0.002
623000,0.0,0.0,0.0,0.41,0.41,0.41,0.003
623001,0.0,0.0,0.0,0.41,0.41,0.41,0.003
623003,,0.0,0.0,0.0,0.0,,0.0
623004,,0.0,0.0,0.0,0.0,,0.0
624000,,0.0,0.0,0.0,0.0,,0.0
625001,,0.0,0.0,0.0,0.0,,0.0
626000,,0.0,0.0,0.0,0.0,,0.0
626001,,0.0,0.0,0.0,0.0,,0.0
627000,,0.0,0.0,0.0,0.0,,0.0
627001,,0.0,0.0,0.0,0.0,,0.0
627002,,0.0,0.0,0.0,0.0,,0.0
627003,,0.0,0.0,0.0,0.0,,0.0
627004,,0.0,0.0,0.0,0.0,,0.0
627005,,0.0,0.0,0.0,0.0,,0.0
628001,,0.0,0.0,0.0,0.0,,0.0
629000,,0.0,0.0,0.0,0.0,,0.0
629001,,0.0,0.0,0.0,0.0,,0.0
630001,,0.0,0.0,0.0,0.0,,0.0
633000,,0.0,0.0,0.0,0.0,,0.0
633001,,0.0,0.0,0.0,0.0,,0.0
634000,,0.0,0.0,0.0,0.0,,0.0
634001,,0.0,0.0,0.0,0.0,,0.0
637000,0.0,0.68,0.68,0.68,0.68,0.68,0.085
637001,0.0,0.68,0.68,0.68,0.68,0.68,0.085
638001,,0.0,0.0,0.0,0.0,,0.0
639000,,0.0,0.0,0.0,0.0,,0.0
640001,0.0,0.81,0.81,0.81,0.81,0.81,0.101
643000,0.0,0.81,0.81,0.81,0.81,0.81,0.101
643001,0.0,0.81,0.81,0.81,0.81,0.81,0.101
643002,0.0,0.0,0.0,0.0,0.81,1.35,0.003
646000,,0.0,0.0,0.0,0.0,,0.0
660000,0.0,0.0,0.27,0.27,0.27,0.27,0.008
679000,,0.0,0.0,0.0,0.0,,0.0
683000,0.0,0.81,0.81,0.81,0.81,0.81,0.101
683001,0.0,0.81,0.81,0.81,0.81,0.81,0.101
686001,0.0,0.0,0.0,0.0,0.88,1.467,0.004
687000,0.0,0.0,0.0,0.0,1.17,1.95,0.005
687001,,0.0,0.0,0.0,0.0,,0.0
689001,0.0,0.0,0.0,0.0,0.68,1.133,0.003
691000,0.0,0.68,0.68,0.68,0.68,0.68,0.085
691001,0.0,0.68,0.68,0.68,0.68,0.68,0.085
691002,0.0,0.68,0.68,0.68,0.68,0.68,0.085
692000,,0.0,0.0,0.0,0.0,,0.0
692001,0.0,0.88,0.88,0.88,0.88,0.88,0.11
692002,0.0,0.0,0.88,0.88,0.88,0.88,0.026
695000,,0.0,0.0,0.0,0.0,,0.0
752000,0.0,0.0,0.0,0.0,0.68,1.133,0.003
761000,,0.0,0.0,0.0,0.0,,0.0
777000,0.0,0.0,0.0,0.41,0.41,0.41,0.003
787000,,0.0,0.0,0.0,0.0,,0.0
787001,,0.0,0.0,0.0,0.0,,0.0
788000,,0.0,0.0,0.0,0.0,,0.0
788003,,0.0,0.0,0.0,0.0,,0.0
793000,,0.0,0.0,0.0,0.0,,0.0
794000,,0.0,0.0,0.0,0.0,,0.0
795000,,0.0,0.0,0.0,0.0,,0.0
796000,,0.0,0.0,0.0,0.0,,0.0
798000,,0.0,0.0,0.0,0.0,,0.0
799000,,0.0,0.0,0.0,0.0,,0.0
804000,,0.0,0.0,0.0,0.0,,0.0
805000,,0.0,0.0,0.0,0.0,,0.0
806000,,0.0,0.0,0.0,0.0,,0.0
806001,,0.0,0.0,0.0,0.0,,0.0
806002,0.0,0.0,0.14,0.14,0.14,0.14,0.004
806003,0.0,0.0,0.0,0.14,0.14,0.14,0.001
810000,,0.0,0.0,0.0,0.0,,0.0
811000,,0.0,0.0,0.0,0.0,,0.0
828000,,0.0,0.0,0.0,0.0,,0.0
830000,,0.0,0.0,0.0,0.0,,0.0
833000,,0.0,0.0,0.0,0.0,,0.0
834000,,0.0,0.0,0.0,0.0,,0.0
835000,,0.0,0.0,0.0,0.0,,0.0
836000,,0.0,0.0,0.0,0.0,,0.0
837000,,0.0,0.0,0.0,0.0,,0.0
838000,,0.0,0.0,0.0,0.0,,0.0
839000,,0.0,0.0,0.0,0.0,,0.0
840000,,0.0,0.0,0.0,0.0,,0.0
841000,,0.0,0.0,0.0,0.0,,0.0
842000,0.0,0.0,0.31,0.31,0.31,0.31,0.009
843000,,0.0,0.0,0.0,0.0,,0.0
844001,,0.0,0.0,0.0,0.0,,0.0
845000,,0.0,0.0,0.0,0.0,,0.0
846000,,0.0,0.0,0.0,0.0,,0.0
849000,,0.0,0.0,0.0,0.0,,0.0
849001,,0.0,0.0,0.0,0.0,,0.0
855001,,0.0,0.0,0.0,0.0,,0.0
875000,,0.0,0.0,0.0,0.0,,0.0
877000,,0.0,0.0,0.0,0.0,,0.0
880001,,0.0,0.0,0.0,0.0,,0.0
886000,,0.0,0.0,0.0,0.0,,0.0
889000,,0.0,0.0,0.0,0.0,,0.0
991000,,0.0,0.0,0.0,0.0,,0.0
991001,,0.0,0.0,0.0,0.0,,0.0
995000,,0.0,0.0,0.0,0.0,,0.0
999000,,0.0,0.0,0.0,0.0,,0.0
1002000,0.0,0.23,0.23,0.23,0.23,0.23,0.029
1003000,,0.0,0.0,0.0,0.0,,0.0
1004000,,0.0,0.0,0.0,0.0,,0.0
1005000,,0.0,0.0,0.0,0.0,,0.0
1006001,,0.0,0.0,0.0,0.0,,0.0
1008000,,0.0,0.0,0.0,0.0,,0.0
1011000,0.0,0.0,0.0,0.61,0.61,0.61,0.005
1011001,0.0,0.0,0.61,0.61,0.61,0.61,0.018
1015000,,0.0,0.0,0.0,0.0,,0.0
1015001,,0.0,0.0,0.0,0.0,,0.0
1018000,,0.0,0.0,0.0,0.0,,0.0
1019000,,0.0,0.0,0.0,0.0,,0.0
1020000,,0.0,0.0,0.0,0.0,,0.0
1024000,,0.0,0.0,0.0,0.0,,0.0
1025000,,0.0,0.0,0.0,0.0,,0.0
1026000,,0.0,0.0,0.0,0.0,,0.0
1027000,,0.0,0.0,0.0,0.0,,0.0
1028000,,0.0,0.0,0.0,0.0,,0.0
1029001,,0.0,0.0,0.0,0.0,,0.0
1030000,,0.0,0.0,0.0,0.0,,0.0
1031001,,0.0,0.0,0.0,0.0,,0.0
1032001,,0.0,0.0,0.0,0.0,,0.0
1033000,,0.0,0.0,0.0,0.0,,0.0
1034000,,0.0,0.0,0.0,0.0,,0.0
1035001,,0.0,0.0,0.0,0.0,,0.0
1036000,,0.0,0.0,0.0,0.0,,0.0
1038000,,0.0,0.0,0.0,0.0,,0.0
1039000,,0.0,0.0,0.0,0.0,,0.0
1040000,,0.0,0.0,0.0,0.0,,0.0
1041000,,0.0,0.0,0.0,0.0,,0.0
1042001,,0.0,0.0,0.0,0.0,,0.0
1043000,,0.0,0.0,0.0,0.0,,0.0
1044000,,0.0,0.0,0.0,0.0,,0.0
1045000,,0.0,0.0,0.0,0.0,,0.0
1046000,0.0,0.14,0.14,0.14,0.14,0.14,0.018
1046001,,0.0,0.0,0.0,0.0,,0.0
1047000,,0.0,0.0,0.0,0.0,,0.0
1048000,,0.0,0.0,0.0,0.0,,0.0
1049000,,0.0,0.0,0.0,0.0,,0.0
1050000,,0.0,0.0,0.0,0.0,,0.0
1051000,,0.0,0.0,0.0,0.0,,0.0
1052001,0.0,0.0,0.0,0.0,0.14,0.233,0.001
1053000,,0.0,0.0,0.0,0.0,,0.0
1057000,,0.0,0.0,0.0,0.0,,0.0
1061000,,0.0,0.0,0.0,0.0,,0.0
1062000,,0.0,0.0,0.0,0.0,,0.0
1064000,,0.0,0.0,0.0,0.0,,0.0
1065000,0.0,0.0,0.14,0.14,0.14,0.14,0.004
1066000,0.0,0.0,0.2,0.2,0.2,0.2,0.006
1067000,0.0,0.0,0.24,0.24,0.24,0.24,0.007
1069000,,0.0,0.0,0.0,0.0,,0.0
1072000,0.0,0.18,0.18,0.18,0.18,0.18,0.022
1074000,,0.0,0.0,0.0,0.0,,0.0
1076000,0.0,0.0,0.0,0.0,0.24,0.4,0.001
1084000,,0.0,0.0,0.0,0.0,,0.0
1085000,,0.0,0.0,0.0,0.0,,0.0
1087000,,0.0,0.0,0.0,0.0,,0.0
1091000,,0.0,0.0,0.0,0.0,,0.0
1092000,,0.0,0.0,0.0,0.0,,0.0
1097000,,0.0,0.0,0.0,0.0,,0.0
1098000,,0.0,0.0,0.0,0.0,,0.0
1100000,,0.0,0.0,0.0,0.0,,0.0
1106000,,0.0,0.0,0.0,0.0,,0.0
1107000,0.0,0.0,0.0,0.08,0.08,0.08,0.001
1109000,,0.0,0.0,0.0,0.0,,0.0
1110000,,0.0,0.0,0.0,0.0,,0.0
1112000,,0.0,0.0,0.0,0.0,,0.0
1114000,,0.0,0.0,0.0,0.0,,0.0
1115000,,0.0,0.0,0.0,0.0,,0.0
1116000,,0.0,0.0,0.0,0.0,,0.0
1117000,,0.0,0.0,0.0,0.0,,0.0
1119000,,0.0,0.0,0.0,0.0,,0.0
1122000,,0.0,0.0,0.0,0.0,,0.0
1130000,,0.0,0.0,0.0,0.0,,0.0
1132000,,0.0,0.0,0.0,0.0,,0.0
1136000,,0.0,0.0,0.0,0.0,,0.0
1137000,,0.0,0.0,0.0,0.0,,0.0
1143000,,0.0,0.0,0.0,0.0,,0.0
1144000,,0.0,0.0,0.0,0.0,,0.0
1151000,,0.0,0.0,0.0,0.0,,0.0
1152000,0.0,0.15,0.15,0.15,0.15,0.15,0.019
1152001,0.0,0.15,0.15,0.15,0.15,0.15,0.019
1153000,0.0,0.0,0.0,0.35,0.35,0.35,0.003
1154000,0.0,0.0,0.35,0.35,0.35,0.35,0.01
1155000,0.0,0.0,0.35,0.35,0.35,0.35,0.01
1156000,0.0,0.25,0.25,0.25,0.25,0.25,0.031
1157000,0.0,0.0,0.15,0.15,0.15,0.15,0.005
1158000,0.0,0.27,0.27,0.27,0.27,0.27,0.034
1159000,,0.0,0.0,0.0,0.0,,0.0
1162001,,0.0,0.0,0.0,0.0,,0.0
1163000,,0.0,0.0,0.0,0.0,,0.0
1164000,,0.0,0.0,0.0,0.0,,0.0
1165000,,0.0,0.0,0.0,0.0,,0.0
1165001,,0.0,0.0,0.0,0.0,,0.0
1166000,,0.0,0.0,0.0,0.0,,0.0
1166001,,0.0,0.0,0.0,0.0,,0.0
1167000,,0.0,0.0,0.0,0.0,,0.0
1168001,,0.0,0.0,0.0,0.0,,0.0
1169001,,0.0,0.0,0.0,0.0,,0.0
1169002,,0.0,0.0,0.0,0.0,,0.0
1171001,,0.0,0.0,0.0,0.0,,0.0
1172000,,0.0,0.0,0.0,0.0,,0.0
1172001,,0.0,0.0,0.0,0.0,,0.0
1173000,,0.0,0.0,0.0,0.0,,0.0
1173001,,0.0,0.0,0.0,0.0,,0.0
1174000,,0.0,0.0,0.0,0.0,,0.0
1175000,0.0,0.0,0.15,0.15,0.15,0.15,0.005
1176000,,0.0,0.0,0.0,0.0,,0.0
1178000,,0.0,0.0,0.0,0.0,,0.0
1178001,,0.0,0.0,0.0,0.0,,0.0
1179000,0.0,0.0,0.19,0.19,0.19,0.19,0.006
1180000,,0.0,0.0,0.0,0.0,,0.0
1181000,,0.0,0.0,0.0,0.0,,0.0
1182000,,0.0,0.0,0.0,0.0,,0.0
1183000,,0.0,0.0,0.0,0.0,,0.0
1184000,,0.0,0.0,0.0,0.0,,0.0
1185001,,0.0,0.0,0.0,0.0,,0.0
1186000,,0.0,0.0,0.0,0.0,,0.0
1187000,,0.0,0.0,0.0,0.0,,0.0
1188000,,0.0,0.0,0.0,0.0,,0.0
1189000,,0.0,0.0,0.0,0.0,,0.0
1190000,,0.0,0.0,0.0,0.0,,0.0
1191000,,0.0,0.0,0.0,0.0,,0.0
1192000,,0.0,0.0,0.0,0.0,,0.0
1193000,,0.0,0.0,0.0,0.0,,0.0
1194001,,0.0,0.0,0.0,0.0,,0.0
1195001,,0.0,0.0,0.0,0.0,,0.0
1196000,,0.0,0.0,0.0,0.0,,0.0
1197000,,0.0,0.0,0.0,0.0,,0.0
1197001,,0.0,0.0,0.0,0.0,,0.0
1198000,,0.0,0.0,0.0,0.0,,0.0
1199000,,0.0,0.0,0.0,0.0,,0.0
1200000,,0.0,0.0,0.0,0.0,,0.0
1201000,,0.0,0.0,0.0,0.0,,0.0
1202000,,0.0,0.0,0.0,0.0,,0.0
1203000,0.0,0.0,0.0,2.25,2.25,2.25,0.017
1203001,0.0,0.0,0.0,2.25,2.25,2.25,0.017
1204000,0.0,0.0,0.0,0.52,0.52,0.52,0.004
1205000,0.0,0.64,0.64,0.64,0.64,0.64,0.08
1206000,0.0,0.64,0.64,0.64,0.64,0.64,0.08
1207000,0.0,0.46,0.46,0.46,0.46,0.46,0.058
1208000,0.0,0.46,0.46,0.46,0.46,0.46,0.058
1209000,0.0,1.03,1.03,1.03,1.03,1.03,0.129
1210000,0.0,0.64,0.64,0.64,0.64,0.64,0.08
1211000,0.0,0.86,0.86,0.86,0.86,0.86,0.108
1212000,0.0,0.0,0.46,0.46,0.46,0.46,0.014
1218000,0.0,0.0,0.45,0.45,0.45,0.45,0.014
1218001,0.0,0.0,0.0,0.45,0.45,0.45,0.003
1219000,0.0,0.0,0.45,0.45,0.45,0.45,0.014
1219001,0.0,0.0,0.45,0.45,0.45,0.45,0.014
1219002,0.0,0.0,0.0,0.45,0.45,0.45,0.003
1220000,0.0,0.0,0.0,0.63,0.63,0.63,0.005
1220001,0.0,0.0,0.63,0.63,0.63,0.63,0.019
1221000,0.0,0.0,0.0,0.63,0.63,0.63,0.005
1221001,0.0,0.0,0.0,0.63,0.63,0.63,0.005
1222001,0.0,0.0,0.0,0.63,0.63,0.63,0.005
1223000,0.0,0.0,0.63,0.63,0.63,0.63,0.019
1223001,0.0,0.0,0.63,0.63,0.63,0.63,0.019
1224000,0.0,0.0,0.0,4.24,4.24,4.24,0.032
1224001,0.0,0.0,4.24,4.24,4.24,4.24,0.127
1225000,0.0,0.0,0.63,0.63,0.63,0.63,0.019
1225001,0.0,0.0,0.63,0.63,0.63,0.63,0.019
1226000,,0.0,0.0,0.0,0.0,,0.0
1226001,0.0,0.0,0.36,0.36,0.36,0.36,0.011
1226002,0.0,0.0,0.36,0.36,0.36,0.36,0.011
1226003,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226004,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226005,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226007,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226009,,0.0,0.0,0.0,0.0,,0.0
1226010,,0.0,0.0,0.0,0.0,,0.0
1226011,,0.0,0.0,0.0,0.0,,0.0
1226012,,0.0,0.0,0.0,0.0,,0.0
1226013,0.0,0.0,0.0,0.0,0.36,0.6,0.002
1226014,,0.0,0.0,0.0,0.0,,0.0
1226015,,0.0,0.0,0.0,0.0,,0.0
1226016,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226017,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226018,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226019,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226020,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226021,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226022,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226023,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226024,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226025,0.0,0.0,0.36,0.36,0.36,0.36,0.011
1226026,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226027,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226028,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226029,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226030,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226031,0.0,0.0,0.36,0.36,0.36,0.36,0.011
1226032,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226033,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226034,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1226035,0.0,0.36,0.36,0.36,0.36,0.36,0.045
1228001,0.0,0.0,0.25,0.25,0.25,0.25,0.008
1228002,0.0,0.0,0.25,0.25,0.25,0.25,0.008
1228003,0.0,0.0,0.25,0.25,0.25,0.25,0.008
1228004,0.0,0.0,0.0,0.25,0.25,0.25,0.002
1228005,0.0,0.0,3.14,3.14,3.14,3.14,0.094
1228007,0.0,0.0,0.25,0.25,0.25,0.25,0.008
1228008,0.0,0.0,0.25,0.25,0.25,0.25,0.008
1228009,0.0,0.0,0.25,0.25,0.25,0.25,0.008
1228010,0.0,0.0,0.25,0.25,0.25,0.25,0.008
1228011,0.0,0.0,0.0,0.25,0.25,0.25,0.002
1228013,0.0,0.0,0.0,0.25,0.25,0.25,0.002
1228014,0.0,0.0,0.25,0.25,0.25,0.25,0.008
1228015,0.0,0.0,0.0,0.25,0.25,0.25,0.002
1228016,,0.0,0.0,0.0,0.0,,0.0
1228017,,0.0,0.0,0.0,0.0,,0.0
1228018,0.0,0.0,0.0,0.25,0.25,0.25,0.002
1228019,0.0,0.0,0.0,0.25,0.25,0.25,0.002
1228020,0.0,0.0,0.0,0.25,0.25,0.25,0.002
1228021,0.0,0.0,0.0,0.25,0.25,0.25,0.002
1228023,0.0,0.0,0.25,0.25,0.25,0.25,0.008
1228024,,0.0,0.0,0.0,0.0,,0.0
1228025,,0.0,0.0,0.0,0.0,,0.0
1228026,0.0,0.0,0.56,0.56,0.56,0.56,0.017
1228027,,0.0,0.0,0.0,0.0,,0.0
1228028,,0.0,0.0,0.0,0.0,,0.0
1228029,,0.0,0.0,0.0,0.0,,0.0
1228030,,0.0,0.0,0.0,0.0,,0.0
1228031,,0.0,0.0,0.0,0.0,,0.0
1228032,,0.0,0.0,0.0,0.0,,0.0
1228033,,0.0,0.0,0.0,0.0,,0.0
1228034,,0.0,0.0,0.0,0.0,,0.0
1228035,,0.0,0.0,0.0,0.0,,0.0
1228036,,0.0,0.0,0.0,0.0,,0.0
1228037,,0.0,0.0,0.0,0.0,,0.0
1228038,,0.0,0.0,0.0,0.0,,0.0
1228039,,0.0,0.0,0.0,0.0,,0.0
1228040,,0.0,0.0,0.0,0.0,,0.0
1228041,,0.0,0.0,0.0,0.0,,0.0
1228042,,0.0,0.0,0.0,0.0,,0.0
1229000,0.0,0.0,0.84,0.84,0.84,0.84,0.025
1230001,0.0,0.0,0.0,0.84,0.84,0.84,0.006
1231001,0.0,0.0,0.0,0.84,0.84,0.84,0.006
1232000,0.0,0.0,0.0,0.63,0.63,0.63,0.005
1232001,0.0,0.0,0.0,0.63,0.63,0.63,0.005
1233000,0.0,0.0,0.63,0.63,0.63,0.63,0.019
1233001,0.0,0.0,0.63,0.63,0.63,0.63,0.019
1234000,0.0,0.57,0.57,0.57,0.57,0.57,0.071
1234001,0.0,0.57,0.57,0.57,0.57,0.57,0.071
1234002,0.0,0.57,0.57,0.57,0.57,0.57,0.071
