bid,CSDUID,DAUID,use1_gf,use2_gf,Bdrm_up,pop_ref,ref_val,pop_est,occu_rate,f0_elv,f0_scale
5332015,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
5332016,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
25244000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25276000,5935801,59350271,resi,mh,1,mh,2.1,2.1,0.41,0.1,0.86
5331004,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
5331005,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
5332023,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
5331006,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
25235002,5935010,59350022,resi,sfd,1,sfd1,1.556756757,1.556756757,0.79,0.1,1.23
5331007,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
25235003,5935010,59350022,resi,sfd,1,sfd1,1.556756757,1.556756757,0.79,0.1,1.23
25313000,5935801,59350271,resi,mh,1,mh,2.1,2.1,0.41,0.1,0.86
25314000,5935801,59350271,resi,mh,1,mh,2.1,2.1,0.41,0.1,0.86
5332029,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
25316000,5935801,59350271,resi,mh,1,mh,2.1,2.1,0.41,0.1,0.86
5332030,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
5332031,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
5332032,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
5332033,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
5332034,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
5332035,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
25323000,5935801,59350271,resi,mh,1,mh,2.1,2.1,0.41,0.1,0.86
25324000,5935801,59350271,resi,mh,1,mh,2.1,2.1,0.41,0.1,0.86
5332036,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
5332037,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
5332038,5935801,59350271,resi,sfd,6,sfd4,2.0,2.0,0.41,0.1,0.82
25332000,5935016,59350267,resi,sfd,2,sfd2,2.0,2.0,0.83,0.1,1.66
5335002,5935020,59350355,resi,sfd,1,sfd1,1.3,1.3,0.63,0.1,0.82
5336001,5935020,59350355,resi,sfd,3,sfd3,2.2,2.2,0.63,0.1,1.39
25337000,5935016,59350267,resi,sfd,4,sfd4,3.1,3.1,0.83,0.1,2.57
25340000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25344000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
5337001,5935016,59350267,resi,sfd,5,sfd4,3.1,3.1,0.83,0.1,2.57
25346000,5935016,59350267,resi,sfd,4,sfd4,3.1,3.1,0.83,0.1,2.57
25348000,5935016,59350267,resi,sfd,6,sfd4,3.1,3.1,0.83,0.1,2.57
5346001,5935020,59350355,resi,mf,33,mf,1.2,39.6,0.63,0.1,24.95
5347002,5935020,59350355,resi,mf,10,mf,1.2,12.0,0.63,0.1,7.56
5346002,5935020,59350355,resi,mf,33,mf,1.2,39.6,0.63,0.1,24.95
25362000,5935016,59350267,resi,sfd,2,sfd2,2.0,2.0,0.83,0.1,1.66
25362001,5935016,59350267,resi,sfd,2,sfd2,2.0,2.0,0.83,0.1,1.66
25366001,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25333167,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25333168,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25333169,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25333170,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25333176,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25333177,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25333178,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25333179,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25333182,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25333192,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25333196,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25333197,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25333222,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25333229,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25333230,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25333238,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25333240,5935801,59350270,resi,mh,1,mh,2.1,2.1,0.91,0.1,1.91
25368000,5935010,59350022,resi,sfd,3,sfd3,2.4,2.4,0.79,0.1,1.9
25369000,5935801,59350271,resi,sfd,3,sfd3,2.0,2.0,0.41,0.1,0.82
25371000,5935020,59350355,resi,sfd,3,sfd3,2.2,2.2,0.63,0.1,1.39
25372000,5935801,59350271,resi,mh,1,mh,2.1,2.1,0.41,0.1,0.86
25374000,5935801,59350271,resi,sfd,4,sfd4,2.0,2.0,0.41,0.1,0.82
25377000,5935010,59350208,resi,sfd,4,sfd4,3.3,3.3,0.95,0.1,3.14
25379000,5935010,59350208,resi,sfd,6,sfd4,3.3,3.3,0.95,0.1,3.14
25380000,5935010,59350208,resi,sfd,3,sfd3,2.4,2.4,0.95,0.1,2.28
25382000,5935020,59350355,resi,mf,48,mf,1.2,57.6,0.63,0.1,36.29
25389000,5935020,59350355,resi,sfd,1,sfd1,1.3,1.3,0.63,0.1,0.82
25397000,5935016,59350267,resi,sfd,2,sfd2,2.0,2.0,0.83,0.1,1.66
25413000,5935016,59350267,resi,sfd,1,sfd1,1.375,1.375,0.83,0.1,1.14
5347003,5935020,59350355,resi,mf,4,mf,1.2,4.8,0.63,0.1,3.02
5409001,5935016,59350266,resi,sfd,2,sfd2,2.0,2.0,0.89,0.1,1.78
5410001,5935016,59350266,resi,sfd,2,sfd2,2.0,2.0,0.89,0.1,1.78
5410002,5935016,59350266,resi,sfd,2,sfd2,2.0,2.0,0.89,0.1,1.78
25466000,5935016,59350266,resi,sfd,2,sfd2,2.0,2.0,0.89,0.1,1.78
25467000,5935016,59350266,resi,sfd,3,sfd3,2.4,2.4,0.89,0.1,2.14
25468000,5935016,59350266,resi,sfd,2,sfd2,2.0,2.0,0.89,0.1,1.78
25470000,5935016,59350266,resi,sfd,1,sfd1,1.375,1.375,0.89,0.1,1.22
25470001,5935016,59350266,resi,sfd,1,sfd1,1.375,1.375,0.89,0.1,1.22
25473000,5935016,59350266,resi,sfd,1,sfd1,1.375,1.375,0.89,0.1,1.22
25474000,5935016,59350266,resi,sfd,1,sfd1,1.375,1.375,0.89,0.1,1.22
25474001,5935016,59350266,resi,sfd,1,sfd1,1.375,1.375,0.89,0.1,1.22
25474002,5935016,59350266,resi,sfd,1,sfd1,1.375,1.375,0.89,0.1,1.22
25480000,5935016,59350266,resi,sfd,2,sfd2,2.0,2.0,0.89,0.1,1.78
25481000,5935016,59350266,resi,sfd,2,sfd2,2.0,2.0,0.89,0.1,1.78
25486000,5935016,59350266,resi,sfd,5,sfd4,3.1,3.1,0.89,0.1,2.76
25493000,5935016,59350267,resi,sfd,2,sfd2,2.0,2.0,0.83,0.1,1.66
25496000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25502000,5935016,59350266,resi,sfd,3,sfd3,2.4,2.4,0.89,0.1,2.14
25510000,5935020,59350355,resi,sfd,1,sfd1,1.3,1.3,0.63,0.1,0.82
25516000,5935020,59350355,resi,sfd,1,sfd1,1.3,1.3,0.63,0.1,0.82
25516001,5935020,59350355,resi,sfd,1,sfd1,1.3,1.3,0.63,0.1,0.82
25516002,5935020,59350355,resi,sfd,1,sfd1,1.3,1.3,0.63,0.1,0.82
25530000,5935016,59350266,resi,sfd,3,sfd3,2.4,2.4,0.89,0.1,2.14
25531000,5935016,59350266,resi,sfd,3,sfd3,2.4,2.4,0.89,0.1,2.14
25532000,5935020,59350355,resi,sfd,2,sfd2,1.6,1.6,0.63,0.1,1.01
25537000,5935020,59350355,resi,sfd,3,sfd3,2.2,2.2,0.63,0.1,1.39
25539000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25541000,5935020,59350355,resi,sfd,3,sfd3,2.2,2.2,0.63,0.1,1.39
25542000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25547000,5935016,59350266,resi,sfd,3,sfd3,2.4,2.4,0.89,0.1,2.14
25552000,5935016,59350266,resi,sfd,1,sfd1,1.375,1.375,0.89,0.1,1.22
25554000,5935016,59350266,resi,sfd,3,sfd3,2.4,2.4,0.89,0.1,2.14
25555000,5935020,59350355,resi,sfd,5,sfd4,2.8,2.8,0.63,0.1,1.76
25552001,5935016,59350266,resi,sfd,1,sfd1,1.375,1.375,0.89,0.1,1.22
25557000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
5493001,5935020,59350256,resi,sfd,1,sfd1,1.3,1.3,0.35,0.1,0.46
25560000,5935020,59350256,resi,sfd,1,sfd1,1.3,1.3,0.35,0.1,0.46
25563000,5935020,59350256,resi,sfd,2,sfd2,1.6,1.6,0.35,0.1,0.56
25564000,5935016,59350266,resi,sfd,3,sfd3,2.4,2.4,0.89,0.1,2.14
25565000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25570000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25573000,5935016,59350266,resi,sfd,3,sfd3,2.4,2.4,0.89,0.1,2.14
25574000,5935020,59350256,resi,sfd,4,sfd4,2.8,2.8,0.35,0.1,0.98
5588001,5935016,59350267,resi,sfd,1,sfd1,1.375,1.375,0.83,0.1,1.14
25578000,5935016,59350267,resi,sfd,1,sfd1,1.375,1.375,0.83,0.1,1.14
25582000,5935016,59350266,resi,sfd,5,sfd4,3.1,3.1,0.89,0.1,2.76
25583000,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25561001,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25585000,5935020,59350256,resi,sfd,2,sfd2,1.6,1.6,0.35,0.1,0.56
25586000,5935016,59350266,resi,sfd,3,sfd3,2.4,2.4,0.89,0.1,2.14
25588000,5935016,59350266,resi,sfd,5,sfd4,3.1,3.1,0.89,0.1,2.76
5517001,5935016,59350266,resi,sfd,2,sfd2,2.0,2.0,0.89,0.1,1.78
25601000,5935016,59350267,resi,sfd,2,sfd2,2.0,2.0,0.83,0.1,1.66
25603000,5935016,59350267,resi,sfd,4,sfd4,3.1,3.1,0.83,0.1,2.57
25607000,5935020,59350256,resi,sfd,1,sfd1,1.3,1.3,0.35,0.1,0.46
25614000,5935016,59350267,resi,sfd,2,sfd2,2.0,2.0,0.83,0.1,1.66
25620000,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25632000,5935020,59350256,resi,sfd,5,sfd4,2.8,2.8,0.35,0.1,0.98
25666000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25678000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25679000,5935020,59350256,resi,sfd,4,sfd4,2.8,2.8,0.35,0.1,0.98
25690000,5935016,59350267,resi,sfd,2,sfd2,2.0,2.0,0.83,0.1,1.66
25693000,5935016,59350266,resi,sfd,3,sfd3,2.4,2.4,0.89,0.1,2.14
25696000,5935016,59350266,resi,sfd,5,sfd4,3.1,3.1,0.89,0.1,2.76
25697000,5935016,59350266,resi,sfd,4,sfd4,3.1,3.1,0.89,0.1,2.76
25700000,5935016,59350266,resi,sfd,3,sfd3,2.4,2.4,0.89,0.1,2.14
25703000,5935016,59350262,resi,sfd,1,sfd1,1.375,1.375,0.94,0.1,1.29
25710002,5935016,59350262,resi,sfd,1,sfd1,1.375,1.375,0.94,0.1,1.29
25713000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25717000,5935016,59350262,resi,sfd,2,sfd2,2.0,2.0,0.94,0.1,1.88
25719000,5935016,59350262,resi,sfd,3,sfd3,2.4,2.4,0.94,0.1,2.26
25716001,5935016,59350262,resi,sfd,4,sfd4,3.1,3.1,0.94,0.1,2.91
5600001,5935016,59350267,resi,sfd,4,sfd4,3.1,3.1,0.83,0.1,2.57
25703001,5935016,59350262,resi,sfd,1,sfd1,1.375,1.375,0.94,0.1,1.29
25722000,5935016,59350262,resi,sfd,3,sfd3,2.4,2.4,0.94,0.1,2.26
25703002,5935016,59350262,resi,sfd,1,sfd1,1.375,1.375,0.94,0.1,1.29
5598001,5935016,59350262,resi,sfd,4,sfd4,3.1,3.1,0.94,0.1,2.91
25731000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25703003,5935016,59350262,resi,sfd,1,sfd1,1.375,1.375,0.94,0.1,1.29
25733000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25705002,5935016,59350262,resi,sfd,6,sfd4,3.1,3.1,0.94,0.1,2.91
25703004,5935016,59350262,resi,sfd,1,sfd1,1.375,1.375,0.94,0.1,1.29
25735000,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
5618001,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
25738000,5935016,59350261,resi,sfd,3,sfd3,2.4,2.4,0.6,0.1,1.44
5623002,5935016,59350261,resi,sfd,6,sfd4,3.1,3.1,0.6,0.1,1.86
25740000,5935016,59350261,resi,sfd,6,sfd4,3.1,3.1,0.6,0.1,1.86
5612011,5935016,59350261,resi,mh,1,mh,1.6,1.6,0.6,0.1,0.96
25741000,5935016,59350261,resi,mf,12,mf,0.879399727,10.55279673,0.6,0.1,6.33
25741001,5935016,59350261,resi,mf,12,mf,0.879399727,10.55279673,0.6,0.1,6.33
5612012,5935016,59350261,resi,mh,1,mh,1.6,1.6,0.6,0.1,0.96
25742000,5935016,59350263,resi,sfd,4,sfd4,3.1,3.1,0.89,0.1,2.76
5612013,5935016,59350261,resi,mh,1,mh,1.6,1.6,0.6,0.1,0.96
5635002,5935016,59350261,resi,sfd,6,sfd4,3.1,3.1,0.6,0.1,1.86
25735001,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25735002,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
5699001,5935016,59350266,resi,sfd,3,sfd3,2.4,2.4,0.89,0.1,2.14
25743000,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
25745000,5935016,59350261,resi,sfd,6,sfd4,3.1,3.1,0.6,0.1,1.86
25743001,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
25735003,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25735004,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
5619001,5935016,59350261,resi,sfd,2,sfd2,2.0,2.0,0.6,0.1,1.2
25746000,5935016,59350261,resi,sfd,6,sfd4,3.1,3.1,0.6,0.1,1.86
5620001,5935016,59350261,resi,sfd,3,sfd3,2.4,2.4,0.6,0.1,1.44
25747000,5935016,59350266,resi,sfd,2,sfd2,2.0,2.0,0.89,0.1,1.78
25735005,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25735006,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25748000,5935016,59350261,resi,sfd,5,sfd4,3.1,3.1,0.6,0.1,1.86
5618002,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
5635003,5935016,59350261,resi,sfd,6,sfd4,3.1,3.1,0.6,0.1,1.86
5635004,5935016,59350261,resi,sfd,6,sfd4,3.1,3.1,0.6,0.1,1.86
5623003,5935016,59350261,resi,sfd,6,sfd4,3.1,3.1,0.6,0.1,1.86
5624002,5935016,59350261,resi,mf,26,mf,0.879399727,22.86439291,0.6,0.1,13.72
25735007,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
5635005,5935016,59350261,resi,sfd,6,sfd4,3.1,3.1,0.6,0.1,1.86
5621001,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
5623004,5935016,59350261,resi,sfd,6,sfd4,3.1,3.1,0.6,0.1,1.86
25749000,5935016,59350261,resi,sfd,4,sfd4,3.1,3.1,0.6,0.1,1.86
5635006,5935016,59350261,resi,sfd,6,sfd4,3.1,3.1,0.6,0.1,1.86
5624003,5935016,59350261,resi,mf,26,mf,0.879399727,22.86439291,0.6,0.1,13.72
5623005,5935016,59350261,resi,sfd,6,sfd4,3.1,3.1,0.6,0.1,1.86
25751000,5935016,59350267,resi,sfd,1,sfd1,1.375,1.375,0.83,0.1,1.14
25741002,5935016,59350261,resi,mf,12,mf,0.879399727,10.55279673,0.6,0.1,6.33
25754000,5935016,59350261,resi,sfd,2,sfd2,2.0,2.0,0.6,0.1,1.2
25755000,5935016,59350261,resi,sfd,2,sfd2,2.0,2.0,0.6,0.1,1.2
25741003,5935016,59350261,resi,mf,12,mf,0.879399727,10.55279673,0.6,0.1,6.33
5623006,5935016,59350261,resi,sfd,6,sfd4,3.1,3.1,0.6,0.1,1.86
25756000,5935016,59350261,resi,mf,158,mf,0.879399727,138.9451569,0.6,0.1,83.37
25741004,5935016,59350261,resi,mf,12,mf,0.879399727,10.55279673,0.6,0.1,6.33
25757000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25758000,5935016,59350261,resi,sfd,5,sfd4,3.1,3.1,0.6,0.1,1.86
25759000,5935016,59350261,resi,sfd,5,sfd4,3.1,3.1,0.6,0.1,1.86
25753001,5935016,59350261,resi,sfd,2,sfd2,2.0,2.0,0.6,0.1,1.2
25741005,5935016,59350261,resi,mf,12,mf,0.879399727,10.55279673,0.6,0.1,6.33
25760000,5935016,59350261,resi,sfd,4,sfd4,3.1,3.1,0.6,0.1,1.86
25761000,5935016,59350267,resi,sfd,2,sfd2,2.0,2.0,0.83,0.1,1.66
25762000,5935016,59350261,resi,mh,1,mh,1.6,1.6,0.6,0.1,0.96
25741006,5935016,59350261,resi,mf,12,mf,0.879399727,10.55279673,0.6,0.1,6.33
25739001,5935016,59350261,resi,sfd,5,sfd4,3.1,3.1,0.6,0.1,1.86
25741007,5935016,59350261,resi,mf,12,mf,0.879399727,10.55279673,0.6,0.1,6.33
25763000,5935016,59350261,resi,sfd,3,sfd3,2.4,2.4,0.6,0.1,1.44
5620002,5935016,59350261,resi,sfd,3,sfd3,2.4,2.4,0.6,0.1,1.44
5621002,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
25764000,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
25735008,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25745001,5935016,59350261,resi,sfd,6,sfd4,3.1,3.1,0.6,0.1,1.86
25735009,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25766000,5935016,59350265,resi,sfd,4,sfd4,3.1,3.1,0.92,0.1,2.85
25735010,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25767000,5935016,59350265,resi,sfd,4,sfd4,3.1,3.1,0.92,0.1,2.85
25768000,5935016,59350261,resi,sfd,2,sfd2,2.0,2.0,0.6,0.1,1.2
5643001,5935016,59350261,resi,sfd,5,sfd4,3.1,3.1,0.6,0.1,1.86
25769000,5935016,59350261,resi,sfd,4,sfd4,3.1,3.1,0.6,0.1,1.86
25770000,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
25771000,5935016,59350265,resi,sfd,2,sfd2,2.0,2.0,0.92,0.1,1.84
25772000,5935016,59350261,resi,sfd,2,sfd2,2.0,2.0,0.6,0.1,1.2
25735011,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25743002,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
25774000,5935016,59350265,resi,sfd,4,sfd4,3.1,3.1,0.92,0.1,2.85
25745002,5935016,59350261,resi,sfd,6,sfd4,3.1,3.1,0.6,0.1,1.86
25743003,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
25743004,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
25743005,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
25735012,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25765001,5935016,59350261,resi,sfd,2,sfd2,2.0,2.0,0.6,0.1,1.2
25735013,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
5638002,5935016,59350261,resi,mf,7,mf,0.879399727,6.15579809,0.6,0.1,3.69
25776000,5935016,59350261,resi,sfd,5,sfd4,3.1,3.1,0.6,0.1,1.86
25773001,5935016,59350261,resi,sfd,3,sfd3,2.4,2.4,0.6,0.1,1.44
25775001,5935016,59350261,resi,sfd,3,sfd3,2.4,2.4,0.6,0.1,1.44
25777000,5935016,59350261,resi,sfd,3,sfd3,2.4,2.4,0.6,0.1,1.44
25779000,5935016,59350265,resi,mh,1,mh,1.6,1.6,0.92,0.1,1.47
25780000,5935016,59350265,resi,sfd,3,sfd3,2.4,2.4,0.92,0.1,2.21
5640001,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
5640002,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25781000,5935016,59350265,resi,sfd,2,sfd2,2.0,2.0,0.92,0.1,1.84
25783000,5935016,59350265,resi,sfd,4,sfd4,3.1,3.1,0.92,0.1,2.85
25784000,5935016,59350261,resi,mf,17,mf,0.879399727,14.94979536,0.6,0.1,8.97
25785000,5935016,59350265,resi,sfd,4,sfd4,3.1,3.1,0.92,0.1,2.85
25788000,5935016,59350261,resi,sfd,6,sfd4,3.1,3.1,0.6,0.1,1.86
5640003,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
5640004,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
5640005,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25790000,5935016,59350261,resi,sfd,4,sfd4,3.1,3.1,0.6,0.1,1.86
25791000,5935016,59350265,resi,sfd,5,sfd4,3.1,3.1,0.92,0.1,2.85
5640006,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
5640007,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25784001,5935016,59350261,resi,mf,17,mf,0.879399727,14.94979536,0.6,0.1,8.97
5640008,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
5640009,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
5640010,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25797000,5935016,59350265,resi,sfd,2,sfd2,2.0,2.0,0.92,0.1,1.84
5640011,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
5640012,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25798000,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
25799000,5935016,59350261,resi,sfd,2,sfd2,2.0,2.0,0.6,0.1,1.2
5640013,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25798001,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
25803000,5935016,59350261,resi,mf,7,mf,0.879399727,6.15579809,0.6,0.1,3.69
25798002,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
5640014,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25798003,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
25803001,5935016,59350261,resi,mf,7,mf,0.879399727,6.15579809,0.6,0.1,3.69
5640015,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25805000,5935016,59350261,resi,sfd,3,sfd3,2.4,2.4,0.6,0.1,1.44
25768001,5935016,59350261,resi,sfd,2,sfd2,2.0,2.0,0.6,0.1,1.2
25768002,5935016,59350261,resi,sfd,2,sfd2,2.0,2.0,0.6,0.1,1.2
25806000,5935016,59350261,resi,sfd,2,sfd2,2.0,2.0,0.6,0.1,1.2
25807000,5935016,59350265,resi,sfd,1,sfd1,1.375,1.375,0.92,0.1,1.27
25798004,5935016,59350261,resi,sfd,1,sfd1,1.375,1.375,0.6,0.1,0.83
5640016,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25809000,5935016,59350261,resi,mh,1,mh,1.6,1.6,0.6,0.1,0.96
5640017,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25811000,5935016,59350267,resi,sfd,1,sfd1,1.375,1.375,0.83,0.1,1.14
25813000,5935016,59350258,resi,sfd,2,sfd2,2.0,2.0,0.92,0.1,1.84
25814000,5935016,59350261,resi,sfd,3,sfd3,2.4,2.4,0.6,0.1,1.44
25815000,5935016,59350258,resi,sfd,5,sfd4,3.1,3.1,0.92,0.1,2.85
25816001,5935016,59350261,resi,sfd,3,sfd3,2.4,2.4,0.6,0.1,1.44
5640018,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25819000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25819001,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
25820000,5935016,59350258,resi,sfd,5,sfd4,3.1,3.1,0.92,0.1,2.85
5640019,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25822000,5935016,59350258,resi,sfd,4,sfd4,3.1,3.1,0.92,0.1,2.85
5640020,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25824000,5935016,59350267,resi,sfd,5,sfd4,3.1,3.1,0.83,0.1,2.57
5640021,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
5640022,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
5640023,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
5640024,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
25825000,5935016,59350267,resi,sfd,3,sfd3,2.4,2.4,0.83,0.1,1.99
5640025,5935020,59350256,resi,sfd,3,sfd3,2.2,2.2,0.35,0.1,0.77
